target_id	length	eff_length	est_counts	tpm
TRINITY_DN2497_c0_g1_i1	911	730.14	166	229.288
TRINITY_DN2493_c0_g1_i1	1787	1606.14	103	64.6746
TRINITY_DN2494_c0_g1_i1	1309	1128.14	59	52.7435
TRINITY_DN2464_c0_g1_i1	938	757.14	58	77.2559
TRINITY_DN2489_c0_g1_i1	1113	932.14	118	127.668
TRINITY_DN2478_c0_g1_i1	752	571.14	51	90.0549
TRINITY_DN2412_c0_g1_i1	1137	956.14	71	74.8888
TRINITY_DN2406_c0_g1_i1	836	655.14	40	61.5752
TRINITY_DN2491_c0_g1_i1	1962	1781.14	192	108.713
TRINITY_DN2477_c0_g1_i1	2323	2142.14	177	83.3307
TRINITY_DN2451_c0_g1_i1	1055	874.14	56	64.6081
TRINITY_DN2496_c0_g1_i1	999	818.14	225	277.354
TRINITY_DN2473_c0_g1_i1	647	466.14	26	56.2519
TRINITY_DN2401_c0_g1_i1	1285	1104.14	68	62.1104
TRINITY_DN2444_c0_g1_i1	1330	1149.14	212	186.056
TRINITY_DN2470_c0_g1_i1	654	473.14	36	76.7349
TRINITY_DN2581_c0_g1_i1	956	775.14	49	63.7523
TRINITY_DN2514_c0_g1_i1	862	681.14	143	211.729
TRINITY_DN2513_c0_g1_i1	815	634.14	41	65.2046
TRINITY_DN2570_c0_g1_i1	1759	1578.14	120	76.6859
TRINITY_DN2553_c0_g1_i1	1674	1493.14	107	72.2708
TRINITY_DN2506_c0_g1_i1	612	431.14	33	77.1926
TRINITY_DN2583_c0_g1_i1	1174	993.14	45	45.6964
TRINITY_DN2508_c0_g1_i1	848	667.14	128	193.496
TRINITY_DN2524_c0_g1_i1	1833	1652.14	332	202.661
TRINITY_DN2584_c0_g1_i1	2451	2270.14	200	88.8499
TRINITY_DN2567_c0_g1_i1	809	628.14	33	52.9831
TRINITY_DN2557_c0_g1_i1	1583	1402.14	113	81.2769
TRINITY_DN2556_c0_g1_i1	1509	1328.14	179	135.922
TRINITY_DN2512_c0_g1_i1	885	704.14	42	60.1548
TRINITY_DN2532_c0_g1_i1	1210	1029.14	50	48.9977
TRINITY_DN2500_c0_g1_i1	2048	1867.14	1268	684.892
TRINITY_DN2534_c0_g1_i1	545	364.14	21	58.1609
TRINITY_DN2555_c0_g1_i1	1934	1753.14	289	166.25
TRINITY_DN2526_c0_g1_i1	1021	840.14	127	152.452
TRINITY_DN2533_c0_g1_i1	916	735.14	49	67.2211
TRINITY_DN2520_c0_g1_i1	1002	821.14	59	72.4627
TRINITY_DN2511_c0_g1_i1	1716	1535.14	1205	791.624
TRINITY_DN2558_c0_g1_i1	1576	1395.14	132	95.4192
TRINITY_DN2599_c0_g1_i1	931	750.14	35	47.055
TRINITY_DN2579_c0_g1_i1	1795	1614.14	107	66.8532
TRINITY_DN2518_c0_g1_i1	1005	824.14	48	58.7381
TRINITY_DN2545_c0_g1_i1	1527	1346.14	1553	1163.49
TRINITY_DN2566_c0_g1_i1	551	370.14	22	59.9427
TRINITY_DN2510_c0_g1_i1	1502	1321.14	66	50.3819
TRINITY_DN2503_c0_g1_i1	1069	888.14	582	660.878
TRINITY_DN2571_c0_g1_i1	1716	1535.14	138	90.659
TRINITY_DN2577_c0_g1_i1	1778	1597.14	220	138.918
TRINITY_DN2530_c0_g1_i1	1092	911.14	69	76.3737
TRINITY_DN2562_c0_g1_i1	1391	1210.14	93	77.5045
TRINITY_DN2505_c0_g1_i1	1087	906.14	127	141.348
TRINITY_DN2539_c0_g1_i1	864	683.14	61	90.0534
TRINITY_DN2502_c0_g1_i1	1538	1357.14	256	190.237
TRINITY_DN2575_c0_g1_i1	1418	1237.14	174	141.844
TRINITY_DN2507_c0_g1_i1	1224	1043.14	170	164.356
TRINITY_DN2519_c0_g1_i1	1747	1566.14	417	268.525
TRINITY_DN2516_c0_g1_i1	1282	1101.14	160	146.54
TRINITY_DN2586_c0_g1_i1	1169	988.14	67	68.3811
TRINITY_DN2569_c0_g1_i1	1049	868.14	48	55.7611
TRINITY_DN2598_c0_g1_i1	1294	1113.14	98	88.7884
TRINITY_DN2548_c0_g1_i1	963	782.14	79	101.864
TRINITY_DN2535_c0_g1_i1	2279	2098.14	345	165.831
TRINITY_DN2559_c0_g1_i1	914	733.14	45	61.9021
TRINITY_DN2522_c0_g1_i1	1533	1352.14	98	73.0944
TRINITY_DN2578_c0_g1_i1	1666	1485.14	110	74.6973
TRINITY_DN2521_c0_g1_i1	1292	1111.14	131	118.9
TRINITY_DN2501_c0_g1_i1	1448	1267.14	167	132.914
TRINITY_DN2517_c0_g1_i1	1302	1121.14	142	127.735
TRINITY_DN2509_c0_g1_i1	1747	1566.14	101	65.0385
TRINITY_DN2549_c0_g1_i1	1100	919.14	129	141.543
TRINITY_DN2582_c0_g1_i1	1508	1327.14	234	177.819
TRINITY_DN2576_c0_g1_i1	591	410.14	35	86.0629
TRINITY_DN2563_c0_g1_i1	905	724.14	110	153.197
TRINITY_DN2573_c0_g1_i1	818	637.14	48	75.9777
TRINITY_DN2568_c0_g1_i1	896	715.14	81	114.228
TRINITY_DN2529_c0_g1_i1	725	544.14	33	61.1622
TRINITY_DN2540_c0_g1_i1	560	379.14	34	90.4397
TRINITY_DN2527_c0_g1_i1	1506	1325.14	248	188.743
TRINITY_DN2504_c0_g1_i1	1208	1027.14	61	59.8935
TRINITY_DN2552_c0_g1_i1	716	535.14	44	82.9211
TRINITY_DN2536_c0_g1_i1	1119	938.14	43	46.2254
TRINITY_DN2543_c0_g1_i1	731	550.14	72	131.989
TRINITY_DN2537_c0_g1_i1	2639	2458.14	179	73.4389
TRINITY_DN2554_c0_g1_i1	842	661.14	61	93.05
TRINITY_DN2542_c0_g1_i1	1218	1037.14	84	81.6811
TRINITY_DN2550_c0_g1_i1	591	410.14	30	73.7682
TRINITY_DN2595_c0_g1_i1	1179	998.14	104	105.08
TRINITY_DN2564_c0_g1_i1	1655	1474.14	83	56.7831
TRINITY_DN2546_c0_g1_i1	1622	1441.14	142	99.3715
TRINITY_DN2561_c0_g1_i1	705	524.14	181	348.266
TRINITY_DN2594_c0_g1_i1	777	596.14	52	87.9701
TRINITY_DN2596_c0_g1_i1	1515	1334.14	204	154.209
TRINITY_DN2590_c0_g1_i1	988	807.14	49	61.2248
TRINITY_DN2589_c0_g1_i1	2039	1858.14	273	148.171
TRINITY_DN2574_c0_g1_i1	682	501.14	224	450.784
TRINITY_DN2572_c0_g1_i1	1251	1070.14	49	46.178
TRINITY_DN2551_c0_g1_i1	926	745.14	67	90.6811
TRINITY_DN2541_c0_g1_i1	1137	956.14	104	109.696
TRINITY_DN2523_c0_g1_i1	1156	975.14	84	86.8745
TRINITY_DN2591_c0_g1_i1	762	581.14	56	97.1823
TRINITY_DN2588_c0_g1_i1	815	634.14	43	68.3854
TRINITY_DN2544_c0_g1_i1	2070	1889.14	186	99.2953
TRINITY_DN2580_c0_g1_i1	833	652.14	102	157.739
TRINITY_DN2592_c0_g1_i1	1706	1525.14	1184	782.928
TRINITY_DN2585_c0_g1_i1	998	817.14	97	119.717
TRINITY_DN2597_c0_g1_i1	684	503.14	88	176.39
TRINITY_DN2528_c0_g1_i1	2035	1854.14	75	40.7942
TRINITY_DN2531_c0_g1_i1	2110	1929.14	432	225.839
TRINITY_DN2547_c0_g1_i1	2519	2338.14	483	208.332
TRINITY_DN2593_c0_g1_i1	1066	885.14	75	85.4534
TRINITY_DN2565_c0_g1_i1	562	381.14	10	26.4603
TRINITY_DN2587_c0_g1_i1	876	695.14	46	66.7368
TRINITY_DN2538_c0_g1_i1	1101	920.14	37	40.5534
TRINITY_DN2525_c0_g1_i1	1093	912.14	553	611.425
TRINITY_DN2560_c0_g1_i1	2681	2500.14	3887	1567.94
TRINITY_DN2515_c0_g1_i1	1314	1133.14	445	396.056
TRINITY_DN2607_c0_g1_i1	532	351.14	30	86.163
TRINITY_DN2660_c0_g1_i1	1299	1118.14	576	519.525
TRINITY_DN2630_c0_g1_i1	816	635.14	46	73.0413
TRINITY_DN2636_c0_g1_i1	1129	948.14	155	164.869
TRINITY_DN2613_c0_g1_i1	855	674.14	109	163.063
TRINITY_DN2601_c0_g1_i1	630	449.14	70	157.18
TRINITY_DN2619_c0_g1_i1	980	799.14	105	132.509
TRINITY_DN2670_c0_g1_i1	1030	849.14	183	217.346
TRINITY_DN2620_c0_g1_i1	995	814.14	103	127.59
TRINITY_DN2608_c0_g1_i1	961	780.14	34	43.9528
TRINITY_DN2688_c0_g1_i1	649	468.14	28	60.3201
TRINITY_DN2679_c0_g1_i1	638	457.14	52	114.719
TRINITY_DN2654_c0_g1_i1	880	699.14	61	87.9925
TRINITY_DN2605_c0_g1_i1	638	457.14	195	430.195
TRINITY_DN2638_c0_g1_i1	815	634.14	141	224.24
TRINITY_DN2661_c0_g1_i1	1012	831.14	318	385.863
TRINITY_DN2631_c0_g1_i1	846	665.14	71	107.653
TRINITY_DN2600_c0_g1_i1	563	382.14	27	71.256
TRINITY_DN2683_c0_g1_i1	795	614.14	218	357.988
TRINITY_DN2604_c0_g1_i1	712	531.14	41	77.8493
TRINITY_DN2692_c0_g1_i1	2995	2814.14	499	178.828
TRINITY_DN2659_c0_g1_i1	676	495.14	28	57.0309
TRINITY_DN2644_c0_g1_i1	789	608.14	42	69.6507
TRINITY_DN2622_c0_g1_i1	1131	950.14	64	67.9317
TRINITY_DN2634_c0_g1_i1	1424	1243.14	213	172.798
TRINITY_DN2698_c0_g1_i1	2609	2428.14	483	200.61
TRINITY_DN2664_c0_g1_i1	666	485.14	48	99.7824
TRINITY_DN2687_c0_g1_i1	518	337.14	23	68.8014
TRINITY_DN2616_c0_g1_i1	1029	848.14	112	133.177
TRINITY_DN2651_c0_g1_i1	854	673.14	48	71.9144
TRINITY_DN2603_c0_g1_i1	999	818.14	176	216.953
TRINITY_DN2673_c0_g1_i1	602	421.14	41	98.1832
TRINITY_DN2618_c0_g1_i1	2085	1904.14	114	60.379
TRINITY_DN2615_c0_g1_i1	641	460.14	31	67.9441
TRINITY_DN2625_c0_g1_i1	904	723.14	37	51.6011
TRINITY_DN2650_c0_g1_i1	569	388.14	79	205.267
TRINITY_DN2639_c0_g1_i1	595	414.14	36	87.6668
TRINITY_DN2609_c0_g1_i1	2220	2039.14	121	59.8437
TRINITY_DN2675_c0_g1_i1	1287	1106.14	66	60.1747
TRINITY_DN2668_c0_g1_i1	805	624.14	37	59.786
TRINITY_DN2657_c0_g1_i1	814	633.14	79	125.837
TRINITY_DN2682_c0_g1_i1	629	448.14	37	83.266
TRINITY_DN2647_c0_g1_i1	1114	933.14	78	84.3
TRINITY_DN2694_c0_g1_i1	3389	3208.14	344	108.14
TRINITY_DN2623_c0_g1_i1	1367	1186.14	61	51.8649
TRINITY_DN2617_c0_g1_i1	930	749.14	76	102.313
TRINITY_DN2667_c0_g1_i1	521	340.14	18	53.3697
TRINITY_DN2681_c0_g1_i1	790	609.14	113	187.086
TRINITY_DN2695_c0_g1_i1	1543	1362.14	218	161.404
TRINITY_DN2676_c0_g1_i1	1487	1306.14	122	94.1998
TRINITY_DN2678_c0_g1_i1	519	338.14	26	77.5455
TRINITY_DN2671_c0_g1_i1	637	456.14	382	844.588
TRINITY_DN2689_c0_g1_i1	532	351.14	17	48.8257
TRINITY_DN2628_c0_g1_i1	1206	1025.14	133	130.842
TRINITY_DN2652_c0_g1_i1	1047	866.14	57	66.3692
TRINITY_DN2666_c0_g1_i1	859	678.14	93	138.307
TRINITY_DN2684_c0_g1_i1	940	759.14	64	85.0233
TRINITY_DN2690_c0_g1_i1	633	452.14	33	73.6073
TRINITY_DN2656_c0_g1_i1	865	684.14	893	1316.4
TRINITY_DN2648_c0_g1_i1	666	485.14	68	141.358
TRINITY_DN2606_c0_g1_i1	783	602.14	57	95.4679
TRINITY_DN2669_c0_g1_i1	1060	879.14	292	334.969
TRINITY_DN2653_c0_g1_i1	615	434.14	278	645.795
TRINITY_DN2627_c0_g1_i1	1108	927.14	78	84.8456
TRINITY_DN2697_c0_g1_i1	1133	952.14	143	151.466
TRINITY_DN2612_c0_g1_i1	1142	961.14	49	51.4149
TRINITY_DN2641_c0_g1_i1	931	750.14	937	1259.73
TRINITY_DN2637_c0_g1_i1	675	494.14	66	134.702
TRINITY_DN2685_c0_g1_i1	717	536.14	54	101.577
TRINITY_DN2665_c0_g1_i1	700	519.14	60	116.559
TRINITY_DN2658_c0_g1_i1	861	680.14	31	45.9667
TRINITY_DN2663_c0_g1_i1	1493	1312.14	201	154.488
TRINITY_DN2626_c0_g1_i1	1053	872.14	162	187.331
TRINITY_DN2642_c0_g1_i1	942	761.14	46	60.9499
TRINITY_DN2680_c0_g1_i1	837	656.14	23	35.3518
TRINITY_DN2610_c0_g1_i1	1301	1120.14	101	90.9345
TRINITY_DN2602_c0_g1_i1	1436	1255.14	100	80.3503
TRINITY_DN2655_c0_g1_i1	906	725.14	51	70.9297
TRINITY_DN2611_c0_g1_i1	764	583.14	49	84.7429
TRINITY_DN2633_c0_g1_i1	1527	1346.14	802	600.847
TRINITY_DN2645_c0_g1_i1	1225	1044.14	166	160.335
TRINITY_DN2699_c0_g1_i1	1284	1103.14	118	107.878
TRINITY_DN2632_c0_g1_i1	697	516.14	47	91.8354
TRINITY_DN2674_c0_g1_i1	620	439.14	19	43.6345
TRINITY_DN2649_c0_g1_i1	1120	939.14	61	65.5057
TRINITY_DN2686_c0_g1_i1	622	441.14	40	91.4457
TRINITY_DN2677_c0_g1_i1	567	386.14	41	107.083
TRINITY_DN2614_c0_g1_i1	1048	867.14	86	100.021
TRINITY_DN2640_c0_g1_i1	814	633.14	84	133.801
TRINITY_DN2672_c0_g1_i1	610	429.14	36	84.6025
TRINITY_DN2691_c0_g1_i1	737	556.14	99	179.527
TRINITY_DN2624_c0_g1_i1	601	420.14	64	153.626
TRINITY_DN2629_c0_g1_i1	1568	1387.14	89	64.7067
TRINITY_DN2621_c0_g1_i1	1063	882.14	40	45.7301
TRINITY_DN2643_c0_g1_i1	1019	838.14	2305	2773.54
TRINITY_DN2693_c0_g1_i1	1230	1049.14	171	164.378
TRINITY_DN2635_c0_g1_i1	502	321.14	24	75.3697
TRINITY_DN2696_c0_g1_i1	1869	1688.14	149	89.0139
TRINITY_DN2662_c0_g1_i1	678	497.14	51	103.46
TRINITY_DN2646_c0_g1_i1	716	535.14	34	64.0754
TRINITY_DN2755_c0_g1_i1	931	750.14	75	100.832
TRINITY_DN2707_c0_g1_i1	3335	3154.14	674	215.506
TRINITY_DN2710_c0_g1_i1	1047	866.14	71	82.6704
TRINITY_DN2708_c0_g1_i1	1573	1392.14	89	64.4743
TRINITY_DN2758_c0_g1_i1	3437	3256.14	235	72.7855
TRINITY_DN2729_c0_g1_i1	3954	3773.14	199	53.19
TRINITY_DN2781_c0_g1_i1	1920	1739.14	146	84.6639
TRINITY_DN2702_c0_g1_i1	1214	1033.14	251	245.016
TRINITY_DN2731_c0_g1_i1	1373	1192.14	58	49.066
TRINITY_DN2769_c0_g1_i1	3116	2935.14	465	159.773
TRINITY_DN2713_c0_g1_i1	1233	1052.14	63	60.3875
TRINITY_DN2750_c0_g1_i1	1046	865.14	52	60.6173
TRINITY_DN2798_c0_g1_i1	557	376.14	31	83.1174
TRINITY_DN2757_c0_g1_i1	1470	1289.14	95	74.3196
TRINITY_DN2730_c0_g1_i1	1764	1583.14	741	472.04
TRINITY_DN2717_c0_g1_i1	583	402.14	37	92.7907
TRINITY_DN2721_c0_g1_i1	1513	1332.14	1162	879.703
TRINITY_DN2768_c0_g1_i1	2721	2540.14	127	50.4227
TRINITY_DN2785_c0_g1_i1	609	428.14	24	56.5334
TRINITY_DN2789_c0_g1_i1	937	756.14	203	270.753
TRINITY_DN2751_c0_g1_i1	647	466.14	46	99.5225
TRINITY_DN2743_c0_g1_i1	2131	1950.14	160	82.7435
TRINITY_DN2749_c0_g1_i1	1154	973.14	387	401.066
TRINITY_DN2706_c0_g1_i1	4793	4612.14	431	94.2442
TRINITY_DN2746_c0_g1_i1	816	635.14	50	79.3927
TRINITY_DN2776_c0_g1_i1	3534	3353.14	4108	1235.54
TRINITY_DN2760_c0_g1_i1	3719	3538.14	437	124.562
TRINITY_DN2748_c0_g1_i1	14818	14637.1	11783	811.857
TRINITY_DN2744_c0_g1_i1	646	465.14	40	86.7274
TRINITY_DN2788_c0_g1_i1	4269	4088.14	3275	807.914
TRINITY_DN2791_c0_g1_i1	1570	1389.14	488	354.286
TRINITY_DN2745_c0_g1_i1	964	783.14	43	55.3744
TRINITY_DN2787_c0_g1_i1	1672	1491.14	610	412.564
TRINITY_DN2705_c0_g1_i1	1640	1459.14	283	195.6
TRINITY_DN2797_c0_g1_i1	5063	4882.14	1219	251.81
TRINITY_DN2775_c0_g1_i1	3448	3267.14	220	67.9102
TRINITY_DN2767_c0_g1_i1	818	637.14	236	373.557
TRINITY_DN2786_c0_g1_i1	1329	1148.14	106	93.1088
TRINITY_DN2700_c0_g1_i1	2824	2643.14	664	253.354
TRINITY_DN2734_c0_g1_i1	3996	3815.14	268	70.8442
TRINITY_DN2740_c0_g1_i1	1420	1239.14	89	72.4352
TRINITY_DN2772_c0_g1_i1	1238	1057.14	125	119.25
TRINITY_DN2747_c0_g1_i1	1742	1561.14	1605	1036.84
TRINITY_DN2723_c0_g1_i1	1517	1336.14	263	198.511
TRINITY_DN2714_c0_g1_i1	1916	1735.14	146	84.859
TRINITY_DN2726_c0_g1_i1	9883	9702.14	1518	157.792
TRINITY_DN2753_c0_g1_i1	2884	2703.14	681	254.073
TRINITY_DN2754_c0_g1_i1	664	483.14	30	62.6222
TRINITY_DN2762_c0_g1_i1	2344	2163.14	203	94.6436
TRINITY_DN2735_c0_g1_i1	1941	1760.14	213	122.043
TRINITY_DN2737_c0_g1_i1	878	697.14	67	96.9247
TRINITY_DN2756_c0_g1_i1	741	560.14	50	90.023
TRINITY_DN2738_c0_g1_i1	4186	4005.14	776	195.4
TRINITY_DN2796_c0_g1_i1	1617	1436.14	3413	2396.73
TRINITY_DN2778_c0_g1_i1	1546	1365.14	179	132.238
TRINITY_DN2770_c0_g1_i1	1897	1716.14	414	243.292
TRINITY_DN2712_c0_g1_i1	1939	1758.14	1310	751.446
TRINITY_DN2759_c0_g1_i1	1149	968.14	520	541.683
TRINITY_DN2799_c0_g1_i1	1486	1305.14	140	108.181
TRINITY_DN2732_c0_g1_i1	2588	2407.14	439	183.926
TRINITY_DN2704_c0_g1_i1	1015	834.14	66	79.7967
TRINITY_DN2794_c0_g1_i1	801	620.14	38	61.7979
TRINITY_DN2766_c0_g1_i1	1005	824.14	378	462.563
TRINITY_DN2719_c0_g1_i1	2890	2709.14	186	69.2407
TRINITY_DN2739_c0_g1_i1	2177	1996.14	4702	2375.59
TRINITY_DN2709_c0_g1_i1	953	772.14	44	57.4694
TRINITY_DN2716_c0_g1_i1	1830	1649.14	175	107.019
TRINITY_DN2780_c0_g1_i1	1251	1070.14	470	442.932
TRINITY_DN2761_c0_g1_i1	1381	1200.14	767	644.53
TRINITY_DN2733_c0_g1_i1	733	552.14	39	71.2353
TRINITY_DN2711_c0_g1_i1	2583	2402.14	288	120.913
TRINITY_DN2725_c0_g1_i1	1374	1193.14	60	50.7154
TRINITY_DN2736_c0_g1_i1	715	534.14	31	58.5311
TRINITY_DN2777_c0_g1_i1	1610	1429.14	177	124.905
TRINITY_DN2774_c0_g1_i1	1551	1370.14	442	325.34
TRINITY_DN2765_c0_g1_i1	1018	837.14	54	65.0542
TRINITY_DN2728_c0_g1_i1	1083	902.14	512	572.369
TRINITY_DN2792_c0_g1_i1	3271	3090.14	497	162.203
TRINITY_DN2773_c0_g1_i1	3100	2919.14	187	64.6051
TRINITY_DN2795_c0_g1_i1	4621	4440.14	795	180.572
TRINITY_DN2790_c0_g1_i1	2859	2678.14	256	96.4021
TRINITY_DN2701_c0_g1_i1	3005	2824.14	134	47.8518
TRINITY_DN2783_c0_g1_i1	4488	4307.14	655	153.367
TRINITY_DN2763_c0_g1_i1	7572	7391.14	12685	1730.85
TRINITY_DN2752_c0_g1_i1	2774	2593.14	208	80.8942
TRINITY_DN2718_c0_g1_i1	2425	2244.14	211	94.8227
TRINITY_DN2764_c0_g1_i1	3929	3748.14	410	110.318
TRINITY_DN2715_c0_g1_i1	2695	2514.14	220	88.2497
TRINITY_DN2727_c0_g1_i1	1103	922.14	617	674.789
TRINITY_DN2703_c0_g1_i1	7459	7278.14	1098	152.146
TRINITY_DN2724_c0_g1_i1	1537	1356.14	156	116.011
TRINITY_DN2793_c0_g1_i1	1688	1507.14	268	179.333
TRINITY_DN2720_c0_g1_i1	1620	1439.14	79	55.361
TRINITY_DN2771_c0_g1_i1	4276	4095.14	519	127.814
TRINITY_DN2742_c0_g1_i1	2851	2670.14	217	81.9607
TRINITY_DN2782_c0_g1_i1	1980	1799.14	134	75.1138
TRINITY_DN2741_c0_g1_i1	1296	1115.14	71	64.2109
TRINITY_DN2722_c0_g1_i1	1067	886.14	82	93.3236
TRINITY_DN2779_c0_g1_i1	902	721.14	84	117.473
TRINITY_DN2784_c0_g1_i1	3180	2999.14	238	80.0313
TRINITY_DN2883_c0_g1_i1	1801	1620.14	265	164.958
TRINITY_DN2849_c0_g1_i1	1572	1391.14	89	64.5207
TRINITY_DN2858_c0_g1_i1	1195	1014.14	65	64.6391
TRINITY_DN2844_c0_g1_i1	3730	3549.14	423	120.198
TRINITY_DN2801_c0_g1_i1	1812	1631.14	157	97.0707
TRINITY_DN2897_c0_g1_i1	1204	1023.14	317	312.467
TRINITY_DN2853_c0_g1_i1	1552	1371.14	642	472.208
TRINITY_DN2819_c0_g1_i1	1013	832.14	540	654.451
TRINITY_DN2869_c0_g1_i1	1388	1207.14	6551	5473.05
TRINITY_DN2800_c0_g1_i1	1144	963.14	228	238.74
TRINITY_DN2862_c0_g1_i1	1468	1287.14	56	43.8775
TRINITY_DN2815_c0_g1_i1	1886	1705.14	129	76.2974
TRINITY_DN2839_c0_g1_i1	3176	2995.14	379	127.615
TRINITY_DN2893_c0_g1_i1	2643	2462.14	242	99.1248
TRINITY_DN2810_c0_g1_i1	1009	828.14	48	58.4544
TRINITY_DN2894_c0_g1_i1	733	552.14	29	52.9698
TRINITY_DN2836_c0_g1_i1	1484	1303.14	185	143.173
TRINITY_DN2881_c0_g1_i1	905	724.14	74	103.06
TRINITY_DN2814_c0_g1_i1	3156	2975.14	568	192.54
TRINITY_DN2861_c0_g1_i1	1436	1255.14	90	72.3153
TRINITY_DN2879_c0_g1_i1	1078	897.14	174	195.6
TRINITY_DN2824_c0_g1_i1	1907	1726.14	504	294.465
TRINITY_DN2804_c0_g1_i1	2006	1825.14	994	549.25
TRINITY_DN2822_c0_g1_i1	1931	1750.14	258	148.671
TRINITY_DN2875_c0_g1_i1	1626	1445.14	128	89.3264
TRINITY_DN2851_c0_g1_i1	684	503.14	78	156.346
TRINITY_DN2829_c0_g1_i1	2604	2423.14	476	198.111
TRINITY_DN2891_c0_g1_i1	1786	1605.14	394	247.55
TRINITY_DN2834_c0_g1_i1	2067	1886.14	396	211.739
TRINITY_DN2863_c0_g1_i1	1836	1655.14	162	98.7098
TRINITY_DN2845_c0_g1_i1	1898	1717.14	92	54.0334
TRINITY_DN2873_c0_g1_i1	2687	2506.14	197	79.2758
TRINITY_DN2811_c0_g1_i1	1403	1222.14	158	130.381
TRINITY_DN2833_c0_g1_i1	6022	5841.14	396	68.3719
TRINITY_DN2828_c0_g1_i1	663	482.14	441	922.455
TRINITY_DN2850_c0_g1_i1	735	554.14	40	72.7981
TRINITY_DN2826_c0_g1_i1	1699	1518.14	180	119.575
TRINITY_DN2865_c0_g1_i1	937	756.14	61	81.3593
TRINITY_DN2840_c0_g1_i1	1536	1355.14	1264	940.682
TRINITY_DN2887_c0_g1_i1	2153	1972.14	631	322.68
TRINITY_DN2898_c0_g1_i1	1689	1508.14	194	129.73
TRINITY_DN2896_c0_g1_i1	1029	848.14	64	76.1013
TRINITY_DN2871_c0_g1_i1	1415	1234.14	348	284.377
TRINITY_DN2842_c0_g1_i1	2627	2446.14	2029	836.528
TRINITY_DN2867_c0_g1_i1	675	494.14	60	122.456
TRINITY_DN2831_c0_g1_i1	1400	1219.14	223	184.472
TRINITY_DN2892_c0_g1_i1	2686	2505.14	546	219.806
TRINITY_DN2860_c0_g1_i1	1462	1281.14	123	96.8252
TRINITY_DN2890_c0_g1_i1	780	599.14	37	62.2807
TRINITY_DN2876_c0_g1_i1	2450	2269.14	147	65.3335
TRINITY_DN2818_c0_g1_i1	1788	1607.14	110	69.027
TRINITY_DN2866_c0_g1_i1	862	681.14	281	416.054
TRINITY_DN2838_c0_g1_i1	910	729.14	57	78.8395
TRINITY_DN2899_c0_g1_i1	1695	1514.14	164	109.234
TRINITY_DN2816_c0_g1_i1	859	678.14	179	266.203
TRINITY_DN2820_c0_g1_i1	1272	1091.14	114	105.367
TRINITY_DN2885_c0_g1_i1	554	373.14	57	154.058
TRINITY_DN2843_c0_g1_i1	3082	2901.14	587	204.056
TRINITY_DN2802_c0_g1_i1	1091	910.14	377	417.747
TRINITY_DN2803_c0_g1_i1	834	653.14	40	61.7637
TRINITY_DN2889_c0_g1_i1	1231	1050.14	68	65.3043
TRINITY_DN2821_c0_g1_i1	519	338.14	22	65.6154
TRINITY_DN2878_c0_g1_i1	1103	922.14	107	117.022
TRINITY_DN2856_c0_g1_i1	1095	914.14	116	127.975
TRINITY_DN2855_c0_g1_i1	924	743.14	130	176.422
TRINITY_DN2847_c0_g1_i1	1165	984.14	207	212.126
TRINITY_DN2837_c0_g1_i1	1441	1260.14	113	90.4356
TRINITY_DN2888_c0_g1_i1	1499	1318.14	162	123.946
TRINITY_DN2886_c0_g1_i1	2117	1936.14	383	199.5
TRINITY_DN2817_c0_g1_i1	1203	1022.14	49	48.3466
TRINITY_DN2825_c0_g1_i1	900	719.14	48	67.3143
TRINITY_DN2830_c0_g1_i1	2507	2326.14	124	53.7608
TRINITY_DN2880_c0_g1_i1	2488	2307.14	479	209.383
TRINITY_DN2805_c0_g1_i1	1961	1780.14	393	222.648
TRINITY_DN2877_c0_g1_i1	2179	1998.14	255	128.705
TRINITY_DN2835_c0_g1_i1	952	771.14	66	86.3158
TRINITY_DN2864_c0_g1_i1	3116	2935.14	555	190.697
TRINITY_DN2806_c0_g1_i1	1753	1572.14	243	155.882
TRINITY_DN2841_c0_g1_i1	1398	1217.14	1284	1063.91
TRINITY_DN2854_c0_g1_i1	1655	1474.14	103	70.4658
TRINITY_DN2807_c0_g1_i1	2480	2299.14	477	209.234
TRINITY_DN2812_c0_g1_i1	1199	1018.14	193	191.174
TRINITY_DN2857_c0_g1_i1	1119	938.14	110	118.251
TRINITY_DN2846_c0_g1_i1	922	741.14	457	621.865
TRINITY_DN2882_c0_g1_i1	905	724.14	37	51.5299
TRINITY_DN2813_c0_g1_i1	1656	1475.14	148	101.183
TRINITY_DN2848_c0_g1_i1	1109	928.14	437	474.841
TRINITY_DN2874_c0_g1_i1	3585	3404.14	322	95.3956
TRINITY_DN2852_c0_g1_i1	2083	1902.14	142	75.288
TRINITY_DN2859_c0_g1_i1	1666	1485.14	220	149.395
TRINITY_DN2872_c0_g1_i1	1626	1445.14	263	183.538
TRINITY_DN2832_c0_g1_i1	2549	2368.14	1813	772.094
TRINITY_DN2827_c0_g1_i1	2657	2476.14	220	89.604
TRINITY_DN2870_c0_g1_i1	2626	2445.14	685	282.531
TRINITY_DN2868_c0_g1_i1	1543	1362.14	73	54.0482
TRINITY_DN2884_c0_g1_i1	2757	2576.14	309	120.968
TRINITY_DN2809_c0_g1_i1	3354	3173.14	858	272.695
TRINITY_DN2823_c0_g1_i1	2033	1852.14	565	307.648
