name,tpm_kallisto,count_kallisto,tpm_rsem,count_rsem
TRINITY_DN2798_c0_g1_i1,83.1174,31.0,94.87,28.0
TRINITY_DN2757_c0_g1_i1,74.3196,95.0,84.54,85.0
TRINITY_DN2730_c0_g1_i1,472.04,741.0,478.07,590.0
TRINITY_DN2717_c0_g1_i1,92.7907,37.0,88.78,28.0
TRINITY_DN2721_c0_g1_i1,879.703,1162.0,860.56,894.0
TRINITY_DN2768_c0_g1_i1,50.4227,127.0,50.54,100.0
TRINITY_DN2785_c0_g1_i1,56.5334,24.0,56.61,19.0
TRINITY_DN2789_c0_g1_i1,270.753,203.0,267.45,158.0
TRINITY_DN2751_c0_g1_i1,99.5225,46.0,95.85,35.0
TRINITY_DN2743_c0_g1_i1,82.7435,160.0,88.18,134.0
TRINITY_DN2749_c0_g1_i1,401.066,387.0,408.12,310.0
TRINITY_DN2706_c0_g1_i1,94.2442,431.0,96.36,346.0
TRINITY_DN2746_c0_g1_i1,79.3927,50.0,70.47,35.0
TRINITY_DN2776_c0_g1_i1,1235.54,4108.0,1236.26,3228.0
TRINITY_DN2760_c0_g1_i1,124.562,437.0,127.04,350.0
TRINITY_DN2748_c0_g1_i1,811.857,11783.0,807.24,9194.0
TRINITY_DN2744_c0_g1_i1,86.7274,40.0,96.05,35.0
TRINITY_DN2788_c0_g1_i1,807.914,3275.0,803.36,2557.0
TRINITY_DN2791_c0_g1_i1,354.286,488.0,351.73,381.0
TRINITY_DN2745_c0_g1_i1,55.3744,43.0,53.94,33.0
TRINITY_DN2787_c0_g1_i1,412.564,610.0,414.6,482.0
TRINITY_DN2705_c0_g1_i1,195.6,283.0,195.14,222.0
TRINITY_DN2797_c0_g1_i1,251.81,1219.0,246.28,936.0
TRINITY_DN2775_c0_g1_i1,67.9102,220.0,69.96,178.0
TRINITY_DN2767_c0_g1_i1,373.557,236.0,371.34,185.0
TRINITY_DN2786_c0_g1_i1,93.1088,106.0,91.55,82.0
TRINITY_DN2700_c0_g1_i1,253.354,664.0,258.41,532.0
TRINITY_DN2734_c0_g1_i1,70.8442,268.0,69.35,206.0
TRINITY_DN2740_c0_g1_i1,72.4352,89.0,72.43,70.0
TRINITY_DN2772_c0_g1_i1,119.25,125.0,122.43,101.0
TRINITY_DN2747_c0_g1_i1,1036.84,1605.0,1051.76,1280.0
TRINITY_DN2723_c0_g1_i1,198.511,263.0,203.46,212.0
TRINITY_DN2714_c0_g1_i1,84.859,146.0,87.99,119.0
TRINITY_DN2726_c0_g1_i1,157.792,1518.0,159.07,1201.0
TRINITY_DN2753_c0_g1_i1,254.073,681.0,257.43,542.0
TRINITY_DN2754_c0_g1_i1,62.6222,30.0,47.57,18.0
TRINITY_DN2762_c0_g1_i1,94.6436,203.0,94.34,159.0
TRINITY_DN2735_c0_g1_i1,122.043,213.0,123.19,169.0
TRINITY_DN2737_c0_g1_i1,96.9247,67.0,100.94,55.0
TRINITY_DN2756_c0_g1_i1,90.023,50.0,95.83,42.0
TRINITY_DN2738_c0_g1_i1,195.4,776.0,195.3,609.0
TRINITY_DN2796_c0_g1_i1,2396.73,3413.0,2385.31,2671.0
TRINITY_DN2778_c0_g1_i1,132.238,179.0,123.06,131.0
TRINITY_DN2770_c0_g1_i1,243.292,414.0,245.22,328.0
TRINITY_DN2712_c0_g1_i1,751.446,1310.0,758.98,1040.0
TRINITY_DN2759_c0_g1_i1,541.683,520.0,530.64,401.0
TRINITY_DN2799_c0_g1_i1,108.181,140.0,108.07,110.0
TRINITY_DN2732_c0_g1_i1,183.926,439.0,185.58,348.0
TRINITY_DN2704_c0_g1_i1,79.7967,66.0,79.82,52.0
TRINITY_DN2794_c0_g1_i1,61.7979,38.0,61.86,30.0
TRINITY_DN2766_c0_g1_i1,462.5630000000001,378.0,439.67,283.0
TRINITY_DN2719_c0_g1_i1,69.2407,186.0,66.82,141.0
TRINITY_DN2739_c0_g1_i1,2375.59,4702.0,2377.49,3698.0
TRINITY_DN2709_c0_g1_i1,57.4694,44.0,49.73,30.0
TRINITY_DN2716_c0_g1_i1,107.019,175.0,101.13,130.0
TRINITY_DN2780_c0_g1_i1,442.932,470.0,441.89,369.0
TRINITY_DN2761_c0_g1_i1,644.53,767.0,615.27,576.0
TRINITY_DN2733_c0_g1_i1,71.2353,39.0,74.06,32.0
TRINITY_DN2711_c0_g1_i1,120.913,288.0,118.1,221.0
TRINITY_DN2725_c0_g1_i1,50.7154,60.0,47.27,44.0
TRINITY_DN2736_c0_g1_i1,58.5311,31.0,52.62,22.0
TRINITY_DN2777_c0_g1_i1,124.905,177.0,126.53,141.0
TRINITY_DN2774_c0_g1_i1,325.34,442.0,321.97,344.0
TRINITY_DN2765_c0_g1_i1,65.0542,54.0,59.65,39.0
TRINITY_DN2728_c0_g1_i1,572.369,512.0,580.68,409.0
TRINITY_DN2792_c0_g1_i1,162.203,497.0,157.49,379.0
TRINITY_DN2773_c0_g1_i1,64.6051,187.0,60.7,138.0
TRINITY_DN2795_c0_g1_i1,180.572,795.0,181.96,629.0
TRINITY_DN2790_c0_g1_i1,96.4021,256.0,100.19,209.0
TRINITY_DN2701_c0_g1_i1,47.8518,134.0,49.1,108.0
TRINITY_DN2783_c0_g1_i1,153.36700000000005,655.0,153.28,514.0
TRINITY_DN2763_c0_g1_i1,1730.85,12685.0,1739.09,10004.0
TRINITY_DN2752_c0_g1_i1,80.8942,208.0,78.72,159.0
TRINITY_DN2718_c0_g1_i1,94.8227,211.0,96.09,168.0
TRINITY_DN2764_c0_g1_i1,110.318,410.0,111.02,324.0
TRINITY_DN2715_c0_g1_i1,88.2497,220.0,88.85,174.0
TRINITY_DN2727_c0_g1_i1,674.789,617.0,666.75,480.0
TRINITY_DN2703_c0_g1_i1,152.14600000000004,1098.0,152.0,861.0
TRINITY_DN2724_c0_g1_i1,116.011,156.0,118.2,125.0
TRINITY_DN2793_c0_g1_i1,179.333,268.0,186.38,219.0
TRINITY_DN2720_c0_g1_i1,55.361,79.0,61.49,69.0
TRINITY_DN2771_c0_g1_i1,127.814,519.0,126.71,404.0
TRINITY_DN2742_c0_g1_i1,81.9607,217.0,78.86,164.0
TRINITY_DN2782_c0_g1_i1,75.1138,134.0,77.74,109.0
TRINITY_DN2741_c0_g1_i1,64.2109,71.0,63.21,55.0
TRINITY_DN2722_c0_g1_i1,93.3236,82.0,89.61,62.0
TRINITY_DN2779_c0_g1_i1,117.473,84.0,115.34,65.0
TRINITY_DN2784_c0_g1_i1,80.0313,238.0,76.64,179.0
TRINITY_DN2883_c0_g1_i1,164.958,265.0,165.49,209.0
TRINITY_DN2849_c0_g1_i1,64.5207,89.0,61.76,67.0
TRINITY_DN2858_c0_g1_i1,64.6391,65.0,66.96,53.0
TRINITY_DN2844_c0_g1_i1,120.198,423.0,116.15,321.0
TRINITY_DN2801_c0_g1_i1,97.0707,157.0,92.81,118.0
TRINITY_DN2897_c0_g1_i1,312.467,317.0,319.36,255.0
TRINITY_DN2853_c0_g1_i1,472.208,642.0,462.03,494.0
TRINITY_DN2819_c0_g1_i1,654.451,540.0,655.49,426.0
TRINITY_DN2869_c0_g1_i1,5473.05,6551.0,5518.15,5196.0
TRINITY_DN2800_c0_g1_i1,238.74,228.0,244.75,184.0
TRINITY_DN2862_c0_g1_i1,43.8775,56.0,44.83,45.0
TRINITY_DN2815_c0_g1_i1,76.2974,129.0,72.99,97.0
TRINITY_DN2839_c0_g1_i1,127.615,379.0,129.9,303.0
TRINITY_DN2893_c0_g1_i1,99.1248,242.0,98.02,188.0
TRINITY_DN2810_c0_g1_i1,58.4544,48.0,55.66,36.0
TRINITY_DN2894_c0_g1_i1,52.9698,29.0,50.92,22.0
TRINITY_DN2836_c0_g1_i1,143.173,185.0,145.63,148.0
TRINITY_DN2881_c0_g1_i1,103.06,74.0,102.5,58.0
TRINITY_DN2814_c0_g1_i1,192.54,568.0,193.35,448.0
TRINITY_DN2861_c0_g1_i1,72.3153,90.0,77.63,76.0
TRINITY_DN2879_c0_g1_i1,195.6,174.0,191.3,134.0
TRINITY_DN2824_c0_g1_i1,294.465,504.0,301.03,405.0
TRINITY_DN2804_c0_g1_i1,549.25,994.0,545.56,776.0
TRINITY_DN2822_c0_g1_i1,148.671,258.0,151.75,207.0
TRINITY_DN2875_c0_g1_i1,89.3264,128.0,91.41,103.0
TRINITY_DN2851_c0_g1_i1,156.346,78.0,154.84,61.0
TRINITY_DN2829_c0_g1_i1,198.111,476.0,207.14,391.0
TRINITY_DN2891_c0_g1_i1,247.55,394.0,248.55,311.0
TRINITY_DN2834_c0_g1_i1,211.739,396.0,212.27,312.0
TRINITY_DN2863_c0_g1_i1,98.7098,162.0,101.54,131.0
TRINITY_DN2845_c0_g1_i1,54.0334,92.0,53.05,71.0
TRINITY_DN2873_c0_g1_i1,79.2758,197.0,74.79,146.0
TRINITY_DN2811_c0_g1_i1,130.381,158.0,130.08,124.0
TRINITY_DN2833_c0_g1_i1,68.3719,396.0,68.62,312.0
TRINITY_DN2828_c0_g1_i1,922.455,441.0,921.59,348.0
TRINITY_DN2850_c0_g1_i1,72.7981,40.0,73.8,32.0
TRINITY_DN2826_c0_g1_i1,119.575,180.0,111.53,132.0
TRINITY_DN2865_c0_g1_i1,81.3593,61.0,79.56,47.0
TRINITY_DN2840_c0_g1_i1,940.682,1264.0,934.94,988.0
TRINITY_DN2887_c0_g1_i1,322.68,631.0,318.2,489.0
TRINITY_DN2898_c0_g1_i1,129.73,194.0,130.98,154.0
TRINITY_DN2896_c0_g1_i1,76.1013,64.0,78.51,52.0
TRINITY_DN2871_c0_g1_i1,284.377,348.0,278.41,268.0
TRINITY_DN2842_c0_g1_i1,836.528,2029.0,843.35,1607.0
TRINITY_DN2867_c0_g1_i1,122.456,60.0,134.39,52.0
TRINITY_DN2831_c0_g1_i1,184.472,223.0,182.97,174.0
TRINITY_DN2892_c0_g1_i1,219.806,546.0,210.11,410.0
TRINITY_DN2860_c0_g1_i1,96.8252,123.0,98.08,98.0
TRINITY_DN2890_c0_g1_i1,62.2807,37.0,49.08,23.0
TRINITY_DN2876_c0_g1_i1,65.3335,147.0,63.92,113.0
TRINITY_DN2818_c0_g1_i1,69.027,110.0,65.45,82.0
TRINITY_DN2866_c0_g1_i1,416.054,281.0,403.82,215.0
TRINITY_DN2838_c0_g1_i1,78.8395,57.0,70.2,40.0
TRINITY_DN2899_c0_g1_i1,109.234,164.0,120.29,142.0
TRINITY_DN2816_c0_g1_i1,266.203,179.0,281.09,149.0
TRINITY_DN2820_c0_g1_i1,105.367,114.0,104.54,89.0
TRINITY_DN2885_c0_g1_i1,154.058,57.0,143.44,42.0
TRINITY_DN2843_c0_g1_i1,204.056,587.0,200.93,454.0
TRINITY_DN2802_c0_g1_i1,417.747,377.0,412.34,293.0
TRINITY_DN2803_c0_g1_i1,61.7637,40.0,56.79,29.0
TRINITY_DN2889_c0_g1_i1,65.3043,68.0,63.45,52.0
TRINITY_DN2821_c0_g1_i1,65.6154,22.0,60.24,16.0
TRINITY_DN2878_c0_g1_i1,117.022,107.0,111.13,80.0
TRINITY_DN2856_c0_g1_i1,127.975,116.0,128.91,92.0
TRINITY_DN2855_c0_g1_i1,176.422,130.0,184.28,107.0
TRINITY_DN2847_c0_g1_i1,212.126,207.0,209.6,161.0
TRINITY_DN2837_c0_g1_i1,90.4356,113.0,92.59,91.0
TRINITY_DN2888_c0_g1_i1,123.946,162.0,126.46,130.0
TRINITY_DN2886_c0_g1_i1,199.5,383.0,200.83,303.0
TRINITY_DN2817_c0_g1_i1,48.3466,49.0,43.88,35.0
TRINITY_DN2825_c0_g1_i1,67.3143,48.0,71.18,40.0
TRINITY_DN2830_c0_g1_i1,53.7608,124.0,49.66,90.0
TRINITY_DN2880_c0_g1_i1,209.383,479.0,202.52,364.0
TRINITY_DN2805_c0_g1_i1,222.648,393.0,219.84,305.0
TRINITY_DN2877_c0_g1_i1,128.705,255.0,134.23,209.0
TRINITY_DN2835_c0_g1_i1,86.3158,66.0,87.98,53.0
TRINITY_DN2864_c0_g1_i1,190.697,555.0,183.73,420.0
TRINITY_DN2806_c0_g1_i1,155.882,243.0,165.64,203.0
TRINITY_DN2841_c0_g1_i1,1063.91,1284.0,1046.98,994.0
TRINITY_DN2854_c0_g1_i1,70.4658,103.0,68.74,79.0
TRINITY_DN2807_c0_g1_i1,209.234,477.0,204.34,366.0
TRINITY_DN2812_c0_g1_i1,191.174,193.0,182.48,145.0
TRINITY_DN2857_c0_g1_i1,118.251,110.0,113.33,83.0
TRINITY_DN2846_c0_g1_i1,621.865,457.0,635.47,368.0
TRINITY_DN2882_c0_g1_i1,51.5299,37.0,49.48,28.0
TRINITY_DN2813_c0_g1_i1,101.183,148.0,100.86,116.0
TRINITY_DN2848_c0_g1_i1,474.841,437.0,473.38,343.0
TRINITY_DN2874_c0_g1_i1,95.3956,322.0,89.41,237.0
TRINITY_DN2852_c0_g1_i1,75.288,142.0,77.58,115.0
TRINITY_DN2859_c0_g1_i1,149.395,220.0,149.41,173.0
TRINITY_DN2872_c0_g1_i1,183.538,263.0,188.15,212.0
TRINITY_DN2832_c0_g1_i1,772.0939999999998,1813.0,767.56,1416.0
TRINITY_DN2827_c0_g1_i1,89.604,220.0,89.17,172.0
TRINITY_DN2870_c0_g1_i1,282.531,685.0,294.53,561.0
TRINITY_DN2868_c0_g1_i1,54.0482,73.0,53.66,57.0
TRINITY_DN2884_c0_g1_i1,120.968,309.0,121.1,243.0
TRINITY_DN2809_c0_g1_i1,272.695,858.0,276.8,684.0
TRINITY_DN2823_c0_g1_i1,307.648,565.0,291.67,421.0
TRINITY_DN2895_c0_g1_i1,80.5618,116.0,81.26,92.0
TRINITY_DN2808_c0_g1_i1,210.112,434.0,205.16,333.0
TRINITY_DN2973_c0_g1_i1,60.7306,86.0,60.17,67.0
TRINITY_DN2978_c0_g1_i1,177.352,108.0,168.65,81.0
TRINITY_DN2990_c0_g1_i1,137.512,213.0,146.17,178.0
TRINITY_DN2934_c0_g1_i1,151.105,107.0,143.35,80.0
TRINITY_DN2954_c0_g1_i1,63.4855,60.0,67.2,50.0
TRINITY_DN2938_c0_g1_i1,103.635,100.0,100.06,76.0
TRINITY_DN2959_c0_g1_i1,127.087,91.0,129.36,73.0
TRINITY_DN2995_c0_g1_i1,197.827,706.0,200.18,561.0
TRINITY_DN2941_c0_g1_i1,63.1099,94.0,56.36,66.0
TRINITY_DN2901_c0_g1_i1,127.145,233.0,128.45,185.0
TRINITY_DN2948_c0_g1_i1,80.1763,59.0,74.15,43.0
TRINITY_DN2906_c0_g1_i1,269.076,698.0,274.81,560.0
TRINITY_DN2902_c0_g1_i1,426.017,485.0,416.42,373.0
TRINITY_DN2976_c0_g1_i1,480.235,1241.0,488.19,991.0
TRINITY_DN2949_c0_g1_i1,342.149,169.0,343.54,134.0
TRINITY_DN2988_c0_g1_i1,54.0005,123.0,52.53,94.0
TRINITY_DN2992_c0_g1_i1,403.727,1426.0,400.91,1112.0
TRINITY_DN2929_c0_g1_i1,1625.01,1850.0,1604.29,1437.0
TRINITY_DN2966_c0_g1_i1,169.795,279.0,174.19,225.0
TRINITY_DN2909_c0_g1_i1,25.9954,14.0,30.58,13.0
TRINITY_DN2958_c0_g1_i1,101.489,141.0,100.68,110.0
TRINITY_DN2997_c0_g1_i1,83.29,195.0,84.81,156.0
TRINITY_DN2936_c0_g1_i1,64.538,88.0,59.68,64.0
TRINITY_DN2900_c0_g1_i1,163.864,622.0,165.07,492.0
TRINITY_DN2996_c0_g1_i1,298.264,302.0,306.18,244.0
TRINITY_DN2911_c0_g1_i1,95.7559,207.0,100.67,171.0
TRINITY_DN2986_c0_g1_i1,100.653,261.0,98.68,201.0
TRINITY_DN2999_c0_g1_i1,178.187,126.0,183.02,102.0
TRINITY_DN2927_c0_g1_i1,56.4766,90.0,55.08,69.0
TRINITY_DN2974_c0_g1_i1,61.4789,82.0,57.2,60.0
TRINITY_DN2918_c0_g1_i1,224.153,445.0,221.14,345.0
TRINITY_DN2963_c0_g1_i1,58.8828,111.0,59.4,88.0
TRINITY_DN2960_c0_g1_i1,314.939,421.0,321.5,338.0
TRINITY_DN2957_c0_g1_i1,232.812,359.0,226.83,275.0
TRINITY_DN2917_c0_g1_i1,191.87,465.0,189.61,361.0
TRINITY_DN2987_c0_g1_i1,934.13,5264.0,937.9,4149.0
TRINITY_DN2940_c0_g1_i1,110.721,75.0,112.36,60.0
TRINITY_DN2980_c0_g1_i1,46.492,71.0,42.48,51.0
TRINITY_DN2947_c0_g1_i1,414.346,528.0,418.04,419.0
TRINITY_DN2998_c0_g1_i1,115.4,103.0,110.99,78.0
TRINITY_DN2984_c0_g1_i1,507.033,626.0,519.98,505.0
TRINITY_DN2968_c0_g1_i1,110.548,221.0,109.49,172.0
TRINITY_DN2945_c0_g1_i1,67.5691,25.0,61.47,18.0
TRINITY_DN2935_c0_g1_i1,561.49,1049.0,572.78,841.0
TRINITY_DN2961_c0_g1_i1,243.898,127.0,248.14,102.0
TRINITY_DN2925_c0_g1_i1,735.1389999999999,1509.0,748.92,1208.0
TRINITY_DN2919_c0_g1_i1,116.923,336.0,118.29,267.0
TRINITY_DN2908_c0_g1_i1,72.5142,31.0,76.94,26.0
TRINITY_DN2981_c0_g1_i1,76.7013,75.0,79.25,61.0
TRINITY_DN2972_c0_g1_i1,63.3835,66.0,58.57,48.0
TRINITY_DN2931_c0_g1_i1,64.3025,47.0,67.71,39.0
TRINITY_DN2985_c0_g1_i1,229.192,490.0,236.32,397.0
TRINITY_DN2912_c0_g1_i1,43.5926,90.0,43.15,70.0
TRINITY_DN2914_c0_g1_i1,160.27,62.0,150.31,46.0
TRINITY_DN2916_c0_g1_i1,76.2282,144.0,70.05,104.0
TRINITY_DN2920_c0_g1_i1,65.5359,111.0,69.85,93.0
TRINITY_DN2928_c0_g1_i1,376.949,585.0,377.83,461.0
TRINITY_DN2922_c0_g1_i1,181.851,145.0,168.76,106.0
TRINITY_DN2969_c0_g1_i1,41.2615,32.0,47.46,29.0
TRINITY_DN2933_c0_g1_i1,162.53799999999995,323.0,155.61,243.0
TRINITY_DN2913_c0_g1_i1,69.5037,63.0,71.46,51.0
TRINITY_DN2924_c0_g1_i1,189.922,152.0,187.17,118.0
TRINITY_DN2979_c0_g1_i1,821.7689999999999,1334.0,847.87,1082.0
TRINITY_DN2915_c0_g1_i1,44.2238,30.0,48.62,26.0
TRINITY_DN2971_c0_g1_i1,351.617,439.0,348.24,342.0
TRINITY_DN2907_c0_g1_i1,93.745,330.0,98.03,271.0
TRINITY_DN2983_c0_g1_i1,290.53,378.0,300.01,307.0
TRINITY_DN2962_c0_g1_i1,76.3405,257.0,76.78,203.0
TRINITY_DN2967_c0_g1_i1,143.077,85.0,134.43,63.0
TRINITY_DN2994_c0_g1_i1,198.073,329.0,199.89,261.0
TRINITY_DN2952_c0_g1_i1,48.6756,60.0,47.44,46.0
TRINITY_DN2921_c0_g1_i1,175.136,372.0,168.36,281.0
TRINITY_DN2964_c0_g1_i1,403.33,306.0,399.82,239.0
TRINITY_DN2910_c0_g1_i1,66.4789,83.0,73.31,72.0
TRINITY_DN2955_c0_g1_i1,69.5982,90.0,68.82,70.0
TRINITY_DN2965_c0_g1_i1,827.57,705.0,848.12,569.0
TRINITY_DN2977_c0_g1_i1,88.7141,52.0,86.5,40.0
TRINITY_DN2930_c0_g1_i1,94.1673,127.0,85.8,91.0
TRINITY_DN2937_c0_g1_i1,52.3721,59.0,56.41,50.0
TRINITY_DN2993_c0_g1_i1,201.873,203.0,200.89,159.0
TRINITY_DN2975_c0_g1_i1,87.6853,96.0,82.42,71.0
TRINITY_DN2926_c0_g1_i1,57.9362,47.0,51.64,33.0
TRINITY_DN2939_c0_g1_i1,304.59,203.0,298.81,157.0
TRINITY_DN2932_c0_g1_i1,106.492,113.0,102.99,86.0
TRINITY_DN2944_c0_g1_i1,218.299,289.0,213.22,222.0
TRINITY_DN2946_c0_g1_i1,292.2340000000001,477.0,294.59,378.0
TRINITY_DN2970_c0_g1_i1,106.248,171.0,104.33,132.0
TRINITY_DN2956_c0_g1_i1,96.8914,201.0,96.31,157.0
TRINITY_DN2903_c0_g1_i1,77.8914,131.0,78.67,104.0
TRINITY_DN2923_c0_g1_i1,77.1895,201.0,77.24,158.0
TRINITY_DN2905_c0_g1_i1,114.384,103.0,111.42,79.0
TRINITY_DN2953_c0_g1_i1,2857.79,6277.0,2889.11,4986.0
TRINITY_DN2991_c0_g1_i1,49.8219,79.0,51.34,64.0
TRINITY_DN2951_c0_g1_i1,142.409,601.0,145.76,483.0
TRINITY_DN2989_c0_g1_i1,53.6172,36.0,52.9,28.0
TRINITY_DN2950_c0_g1_i1,78.8948,27.0,81.17,22.0
TRINITY_DN2943_c0_g1_i1,148.629,265.0,151.99,213.0
TRINITY_DN2982_c0_g1_i1,88.4558,267.0,81.41,193.0
TRINITY_DN2942_c0_g1_i1,77.3459,132.0,78.27,105.0
TRINITY_DN2904_c0_g1_i1,275.401,1316.0,277.75,1042.0
TRINITY_DN3053_c0_g1_i1,67.7518,86.0,65.1,65.0
TRINITY_DN3058_c0_g1_i1,92.2487,72.0,89.45,55.0
TRINITY_DN3065_c0_g1_i1,120.269,73.0,114.88,55.0
TRINITY_DN3011_c0_g1_i1,1963.2,1141.0,1943.23,891.0
TRINITY_DN3033_c0_g1_i1,435.432,921.0,440.43,732.0
TRINITY_DN3027_c0_g1_i1,1041.12,1592.0,1024.76,1232.0
TRINITY_DN3020_c0_g1_i1,2266.2,1398.0,2244.5,1092.0
TRINITY_DN3075_c0_g1_i1,131.1,390.0,132.68,310.0
TRINITY_DN3076_c0_g1_i1,97.1056,130.0,105.43,111.0
TRINITY_DN3066_c0_g1_i1,86.9764,96.0,85.21,74.0
TRINITY_DN3013_c0_g1_i1,137.05700000000002,246.0,138.94,196.0
TRINITY_DN3045_c0_g1_i1,76.4107,41.0,63.75,27.0
TRINITY_DN3029_c0_g1_i1,39.0202,38.0,39.13,30.0
TRINITY_DN3096_c0_g1_i1,267.166,217.0,265.72,170.0
TRINITY_DN3012_c0_g1_i1,48.3658,53.0,51.03,44.0
TRINITY_DN3094_c0_g1_i1,120.607,133.0,116.4,101.0
TRINITY_DN3063_c0_g1_i1,68.152,29.0,56.48,19.0
TRINITY_DN3060_c0_g1_i1,75.5287,128.0,76.57,102.0
TRINITY_DN3061_c0_g1_i1,48.3793,51.0,49.42,41.0
TRINITY_DN3034_c0_g1_i1,45.7026,77.0,43.04,57.0
TRINITY_DN3052_c0_g1_i1,42.3061,61.0,43.22,49.0
TRINITY_DN3025_c0_g1_i1,44.644,46.0,45.63,37.0
TRINITY_DN3004_c0_g1_i1,2127.58,1053.0,2131.34,833.0
TRINITY_DN3049_c0_g1_i1,99.216,280.0,96.09,213.0
TRINITY_DN3019_c0_g1_i1,58.1865,199.0,55.11,148.0
TRINITY_DN3044_c0_g1_i1,89.9314,38.0,89.81,30.0
TRINITY_DN3008_c0_g1_i1,108.34,130.0,109.12,103.0
TRINITY_DN3007_c0_g1_i1,85.3727,149.0,85.29,117.0
TRINITY_DN3015_c0_g1_i1,275.633,539.0,269.4,414.0
TRINITY_DN3014_c0_g1_i1,169.93,136.0,161.79,102.0
TRINITY_DN3048_c0_g1_i1,82.4076,93.0,82.21,73.0
TRINITY_DN3042_c0_g1_i1,724.3330000000002,2302.0,709.15,1770.0
TRINITY_DN3068_c0_g1_i1,76.9237,137.0,77.87,109.0
TRINITY_DN3089_c0_g1_i1,120.345,124.0,123.32,100.0
TRINITY_DN3010_c0_g1_i1,261.871,980.0,261.69,769.0
TRINITY_DN3021_c0_g1_i1,64.9111,99.0,65.88,79.0
TRINITY_DN3056_c0_g1_i1,219.458,101.0,220.02,80.0
TRINITY_DN3043_c0_g1_i1,83.2915,66.0,83.3,52.0
TRINITY_DN3040_c0_g1_i1,147.334,225.0,150.75,181.0
TRINITY_DN3059_c0_g1_i1,74.2204,172.0,74.15,135.0
TRINITY_DN3074_c0_g1_i1,130.011,90.0,131.95,72.0
TRINITY_DN3022_c0_g1_i1,87.3769,146.0,91.36,120.0
TRINITY_DN3085_c0_g1_i1,80.6662,62.0,74.31,45.0
TRINITY_DN3000_c0_g1_i1,98.5613,91.0,100.43,73.0
TRINITY_DN3032_c0_g1_i1,257.001,275.0,262.46,221.0
TRINITY_DN3092_c0_g1_i1,136.071,355.0,141.99,291.0
TRINITY_DN3031_c0_g1_i1,100.642,199.0,97.82,152.0
TRINITY_DN3090_c0_g1_i1,66.3411,75.0,61.83,55.0
TRINITY_DN3093_c0_g1_i1,358.92800000000005,362.0,360.29,286.0
TRINITY_DN3095_c0_g1_i1,138.47299999999998,435.0,137.0,338.0
TRINITY_DN3080_c0_g1_i1,126.795,192.0,130.19,155.0
TRINITY_DN3091_c0_g1_i1,100.813,37.0,92.95,27.0
TRINITY_DN3030_c0_g1_i1,57.8184,111.0,60.32,91.0
TRINITY_DN3064_c0_g1_i1,48.9708,44.0,52.3,37.0
TRINITY_DN3039_c0_g1_i1,56.8618,26.0,55.36,20.0
TRINITY_DN3077_c0_g1_i1,311.521,266.0,301.88,203.0
TRINITY_DN3057_c0_g1_i1,81.1882,107.0,77.18,80.0
TRINITY_DN3067_c0_g1_i1,173.21599999999995,213.0,176.78,171.0
TRINITY_DN3026_c0_g1_i1,82.5397,289.0,78.92,217.0
TRINITY_DN3078_c0_g1_i1,70.1037,104.0,66.87,78.0
TRINITY_DN3070_c0_g1_i1,53.8129,96.0,49.21,69.0
TRINITY_DN3071_c0_g1_i1,80.0169,146.0,80.89,116.0
TRINITY_DN3035_c0_g1_i1,562.97,752.0,543.53,571.0
TRINITY_DN3036_c0_g1_i1,187.906,93.0,199.57,78.0
TRINITY_DN3002_c0_g1_i1,151.523,264.0,156.26,214.0
TRINITY_DN3099_c0_g1_i1,133.984,116.0,130.54,89.0
TRINITY_DN3072_c0_g1_i1,653.05,274.0,666.24,221.0
TRINITY_DN3073_c0_g1_i1,669.888,663.0,685.47,534.0
TRINITY_DN3003_c0_g1_i1,52.4287,43.0,54.18,35.0
TRINITY_DN3006_c0_g1_i1,54.5069,58.0,51.35,43.0
TRINITY_DN3054_c0_g1_i1,234.729,159.0,249.07,133.0
TRINITY_DN3041_c0_g1_i1,222.583,247.0,227.91,199.0
TRINITY_DN3046_c0_g1_i1,464.358,414.0,470.08,330.0
TRINITY_DN3082_c0_g1_i1,180.012,221.0,178.1,172.0
TRINITY_DN3081_c0_g1_i1,114.773,220.0,117.5,177.0
TRINITY_DN3069_c0_g1_i1,73.2944,66.0,67.7,48.0
TRINITY_DN3028_c0_g1_i1,104.208,192.0,98.75,143.0
TRINITY_DN3055_c0_g1_i1,77.747,101.0,75.36,77.0
TRINITY_DN3017_c0_g1_i1,151.252,129.0,147.39,99.0
TRINITY_DN3098_c0_g1_i1,186.654,303.0,184.15,235.0
TRINITY_DN3037_c0_g1_i1,42.5605,39.0,42.97,31.0
TRINITY_DN3051_c0_g1_i1,293.974,279.0,287.77,215.0
TRINITY_DN3047_c0_g1_i1,327.274,480.0,320.84,370.0
TRINITY_DN3087_c0_g1_i1,57.8195,93.0,64.06,81.0
TRINITY_DN3001_c0_g1_i1,201.308,525.0,200.62,411.0
TRINITY_DN3086_c0_g1_i1,69.945,72.0,75.29,61.0
TRINITY_DN3024_c0_g1_i1,58.4069,23.0,54.58,17.0
TRINITY_DN3050_c0_g1_i1,122.013,121.0,126.83,99.0
TRINITY_DN3038_c0_g1_i1,81.0688,123.0,82.15,98.0
TRINITY_DN3084_c0_g1_i1,112.381,110.0,112.92,87.0
TRINITY_DN3023_c0_g1_i1,72.6906,110.0,69.76,83.0
TRINITY_DN3079_c0_g1_i1,63.1116,92.0,61.94,71.0
