transcript_id	gene_id	length	effective_length	expected_count	TPM	FPKM	IsoPct
TRINITY_DN3534_c0_g1_i1	TRINITY_DN3534_c0_g1_i1	923	745.39	262.00	451.82	301.18	100.00
TRINITY_DN3535_c0_g1_i1	TRINITY_DN3535_c0_g1_i1	3091	2913.39	348.00	153.54	102.35	100.00
TRINITY_DN3536_c0_g1_i1	TRINITY_DN3536_c0_g1_i1	1226	1048.39	40.00	49.04	32.69	100.00
TRINITY_DN3537_c0_g1_i1	TRINITY_DN3537_c0_g1_i1	2257	2079.39	88.00	54.40	36.26	100.00
TRINITY_DN3538_c0_g1_i1	TRINITY_DN3538_c0_g1_i1	1875	1697.39	291.00	220.37	146.90	100.00
TRINITY_DN3539_c0_g1_i1	TRINITY_DN3539_c0_g1_i1	698	520.39	19.00	46.93	31.28	100.00
TRINITY_DN353_c0_g1_i1	TRINITY_DN353_c0_g1_i1	532	354.39	23.00	83.42	55.61	100.00
TRINITY_DN353_c0_g2_i1	TRINITY_DN353_c0_g2_i1	2806	2628.39	124.00	60.64	40.42	100.00
TRINITY_DN3540_c0_g1_i1	TRINITY_DN3540_c0_g1_i1	5023	4845.39	1920.00	509.36	339.54	100.00
TRINITY_DN3541_c0_g1_i1	TRINITY_DN3541_c0_g1_i1	1725	1547.39	139.00	115.47	76.97	100.00
TRINITY_DN3542_c0_g1_i1	TRINITY_DN3542_c0_g1_i1	6097	5919.39	1907.00	414.12	276.05	100.00
TRINITY_DN3543_c0_g1_i1	TRINITY_DN3543_c0_g1_i1	1545	1367.39	223.00	209.63	139.74	100.00
TRINITY_DN3544_c0_g1_i1	TRINITY_DN3544_c0_g1_i1	1818	1640.39	91.00	71.31	47.53	100.00
TRINITY_DN3545_c0_g1_i1	TRINITY_DN3545_c0_g1_i1	2009	1831.39	71.00	49.83	33.22	100.00
TRINITY_DN3546_c0_g1_i1	TRINITY_DN3546_c0_g1_i1	3949	3771.39	3932.00	1340.18	893.36	100.00
TRINITY_DN3547_c0_g1_i1	TRINITY_DN3547_c0_g1_i1	1126	948.39	73.00	98.94	65.95	100.00
TRINITY_DN3548_c0_g1_i1	TRINITY_DN3548_c0_g1_i1	697	519.39	66.00	163.34	108.88	100.00
TRINITY_DN3549_c0_g1_i1	TRINITY_DN3549_c0_g1_i1	859	681.39	31.00	58.48	38.98	100.00
TRINITY_DN354_c0_g1_i1	TRINITY_DN354_c0_g1_i1	1519	1341.39	59.00	56.54	37.69	100.00
TRINITY_DN3550_c0_g1_i1	TRINITY_DN3550_c0_g1_i1	3022	2844.39	156.00	70.50	46.99	100.00
TRINITY_DN3551_c0_g1_i1	TRINITY_DN3551_c0_g1_i1	1344	1166.39	140.00	154.29	102.85	100.00
TRINITY_DN3552_c0_g1_i1	TRINITY_DN3552_c0_g1_i1	980	802.39	53.00	84.91	56.60	100.00
TRINITY_DN3553_c0_g1_i1	TRINITY_DN3553_c0_g1_i1	901	723.39	123.00	218.57	145.69	100.00
TRINITY_DN3554_c0_g1_i1	TRINITY_DN3554_c0_g1_i1	903	725.39	37.00	65.57	43.71	100.00
TRINITY_DN3555_c0_g1_i1	TRINITY_DN3555_c0_g1_i1	866	688.39	46.00	85.90	57.26	100.00
TRINITY_DN3556_c0_g1_i1	TRINITY_DN3556_c0_g1_i1	6142	5964.39	541.00	116.60	77.72	100.00
TRINITY_DN3557_c0_g1_i1	TRINITY_DN3557_c0_g1_i1	776	598.39	467.00	1003.18	668.72	100.00
TRINITY_DN3558_c0_g1_i1	TRINITY_DN3558_c0_g1_i1	2356	2178.39	353.00	208.30	138.85	100.00
TRINITY_DN3559_c0_g1_i1	TRINITY_DN3559_c0_g1_i1	2302	2124.39	276.00	167.00	111.32	100.00
TRINITY_DN3560_c0_g1_i1	TRINITY_DN3560_c0_g1_i1	1763	1585.39	84.00	68.11	45.40	100.00
TRINITY_DN3561_c0_g1_i1	TRINITY_DN3561_c0_g1_i1	945	767.39	30.00	50.25	33.50	100.00
TRINITY_DN3562_c0_g1_i1	TRINITY_DN3562_c0_g1_i1	1466	1288.39	55.00	54.87	36.58	100.00
TRINITY_DN3563_c0_g1_i1	TRINITY_DN3563_c0_g1_i1	940	762.39	63.00	106.22	70.81	100.00
TRINITY_DN3564_c0_g1_i1	TRINITY_DN3564_c0_g1_i1	3575	3397.39	10768.00	4074.18	2715.83	100.00
TRINITY_DN3565_c0_g1_i1	TRINITY_DN3565_c0_g1_i1	2328	2150.39	603.00	360.45	240.28	100.00
TRINITY_DN3566_c0_g1_i1	TRINITY_DN3566_c0_g1_i1	1161	983.39	96.00	125.49	83.65	100.00
TRINITY_DN3567_c0_g1_i1	TRINITY_DN3567_c0_g1_i1	4472	4294.39	613.00	183.49	122.31	100.00
TRINITY_DN3568_c0_g1_i1	TRINITY_DN3568_c0_g1_i1	2786	2608.39	220.00	108.42	72.27	100.00
TRINITY_DN3569_c0_g1_i1	TRINITY_DN3569_c0_g1_i1	2695	2517.39	143.00	73.02	48.67	100.00
TRINITY_DN3570_c0_g1_i1	TRINITY_DN3570_c0_g1_i1	1854	1676.39	50.00	38.34	25.56	100.00
TRINITY_DN3571_c0_g1_i1	TRINITY_DN3571_c0_g1_i1	1434	1256.39	153.00	156.54	104.35	100.00
TRINITY_DN3572_c0_g1_i1	TRINITY_DN3572_c0_g1_i1	5933	5755.39	669.00	149.42	99.60	100.00
TRINITY_DN3573_c0_g1_i1	TRINITY_DN3573_c0_g1_i1	2633	2455.39	312.00	163.34	108.88	100.00
TRINITY_DN3574_c0_g1_i1	TRINITY_DN3574_c0_g1_i1	1021	843.39	23.00	35.05	23.37	100.00
TRINITY_DN3575_c0_g1_i1	TRINITY_DN3575_c0_g1_i1	2348	2170.39	127.00	75.22	50.14	100.00
TRINITY_DN3576_c0_g1_i1	TRINITY_DN3576_c0_g1_i1	1331	1153.39	84.00	93.62	62.40	100.00
TRINITY_DN3577_c0_g1_i1	TRINITY_DN3577_c0_g1_i1	3637	3459.39	344.00	127.82	85.21	100.00
TRINITY_DN3578_c0_g1_i1	TRINITY_DN3578_c0_g1_i1	1674	1496.39	69.00	59.27	39.51	100.00
TRINITY_DN3579_c0_g1_i1	TRINITY_DN3579_c0_g1_i1	1947	1769.39	82.00	59.57	39.71	100.00
TRINITY_DN357_c0_g1_i1	TRINITY_DN357_c0_g1_i1	1448	1270.39	107.00	108.27	72.17	100.00
TRINITY_DN3580_c0_g1_i1	TRINITY_DN3580_c0_g1_i1	2281	2103.39	794.00	485.23	323.45	100.00
TRINITY_DN3581_c0_g1_i1	TRINITY_DN3581_c0_g1_i1	2506	2328.39	242.00	133.60	89.06	100.00
TRINITY_DN3582_c0_g1_i1	TRINITY_DN3582_c0_g1_i1	1806	1628.39	66.00	52.10	34.73	100.00
TRINITY_DN3583_c0_g1_i1	TRINITY_DN3583_c0_g1_i1	892	714.39	147.00	264.50	176.32	100.00
TRINITY_DN3584_c0_g1_i1	TRINITY_DN3584_c0_g1_i1	1003	825.39	52.00	80.98	53.98	100.00
TRINITY_DN3585_c0_g1_i1	TRINITY_DN3585_c0_g1_i1	1627	1449.39	64.00	56.76	37.84	100.00
TRINITY_DN3586_c0_g1_i1	TRINITY_DN3586_c0_g1_i1	954	776.39	20.00	33.11	22.07	100.00
TRINITY_DN3587_c0_g1_i1	TRINITY_DN3587_c0_g1_i1	1114	936.39	118.00	161.98	107.98	100.00
TRINITY_DN3588_c0_g1_i1	TRINITY_DN3588_c0_g1_i1	1939	1761.39	95.00	69.33	46.21	100.00
TRINITY_DN3589_c0_g1_i1	TRINITY_DN3589_c0_g1_i1	2277	2099.39	184.00	112.66	75.10	100.00
TRINITY_DN358_c0_g1_i1	TRINITY_DN358_c0_g1_i1	673	495.39	57.00	147.90	98.59	100.00
TRINITY_DN3590_c0_g1_i1	TRINITY_DN3590_c0_g1_i1	1724	1546.39	204.00	169.57	113.04	100.00
TRINITY_DN3591_c0_g1_i1	TRINITY_DN3591_c0_g1_i1	2982	2804.39	479.00	219.56	146.36	100.00
TRINITY_DN3592_c0_g1_i1	TRINITY_DN3592_c0_g1_i1	3736	3558.39	192.00	69.36	46.23	100.00
TRINITY_DN3593_c0_g1_i1	TRINITY_DN3593_c0_g1_i1	653	475.39	50.00	135.20	90.12	100.00
TRINITY_DN3594_c0_g1_i1	TRINITY_DN3594_c0_g1_i1	3331	3153.39	214.00	87.23	58.15	100.00
TRINITY_DN3595_c0_g1_i1	TRINITY_DN3595_c0_g1_i1	2284	2106.39	128.00	78.11	52.07	100.00
TRINITY_DN3596_c0_g1_i1	TRINITY_DN3596_c0_g1_i1	1742	1564.39	91.00	74.77	49.84	100.00
TRINITY_DN3597_c0_g1_i1	TRINITY_DN3597_c0_g1_i1	1791	1613.39	367.00	292.40	194.91	100.00
TRINITY_DN3598_c0_g1_i1	TRINITY_DN3598_c0_g1_i1	1739	1561.39	177.00	145.72	97.13	100.00
TRINITY_DN3599_c0_g1_i1	TRINITY_DN3599_c0_g1_i1	2023	1845.39	145.00	101.00	67.33	100.00
TRINITY_DN359_c0_g1_i1	TRINITY_DN359_c0_g1_i1	551	373.39	15.00	51.64	34.42	100.00
TRINITY_DN35_c0_g1_i1	TRINITY_DN35_c0_g1_i1	1611	1433.39	37.65	33.76	22.50	100.00
TRINITY_DN35_c0_g1_i2	TRINITY_DN35_c0_g1_i2	1611	1433.39	210.52	188.79	125.85	100.00
TRINITY_DN35_c0_g1_i3	TRINITY_DN35_c0_g1_i3	1611	1433.39	71.83	64.42	42.94	100.00
TRINITY_DN3600_c0_g1_i1	TRINITY_DN3600_c0_g1_i1	1384	1206.39	1014.00	1080.44	720.21	100.00
TRINITY_DN3601_c0_g1_i1	TRINITY_DN3601_c0_g1_i1	1625	1447.39	118.00	104.80	69.86	100.00
TRINITY_DN3602_c0_g1_i1	TRINITY_DN3602_c0_g1_i1	1703	1525.39	148.00	124.72	83.14	100.00
TRINITY_DN3603_c0_g1_i1	TRINITY_DN3603_c0_g1_i1	3758	3580.39	471.00	169.10	112.72	100.00
TRINITY_DN3604_c0_g1_i1	TRINITY_DN3604_c0_g1_i1	931	753.39	80.00	136.50	90.99	100.00
TRINITY_DN3605_c0_g1_i1	TRINITY_DN3605_c0_g1_i1	717	539.39	17.00	40.51	27.01	100.00
TRINITY_DN3606_c0_g1_i1	TRINITY_DN3606_c0_g1_i1	1735	1557.39	79.00	65.20	43.47	100.00
TRINITY_DN3607_c0_g1_i1	TRINITY_DN3607_c0_g1_i1	678	500.39	54.00	138.72	92.47	100.00
TRINITY_DN3608_c0_g1_i1	TRINITY_DN3608_c0_g1_i1	691	513.39	34.00	85.13	56.75	100.00
TRINITY_DN3609_c0_g1_i1	TRINITY_DN3609_c0_g1_i1	525	347.39	25.00	92.51	61.66	100.00
TRINITY_DN360_c0_g1_i1	TRINITY_DN360_c0_g1_i1	1220	1042.39	36.43	44.93	29.95	100.00
TRINITY_DN360_c0_g1_i2	TRINITY_DN360_c0_g1_i2	1220	1042.39	49.63	61.20	40.80	100.00
TRINITY_DN360_c0_g1_i3	TRINITY_DN360_c0_g1_i3	1160	982.39	25.91	33.90	22.60	100.00
TRINITY_DN360_c0_g1_i4	TRINITY_DN360_c0_g1_i4	1160	982.39	10.03	13.12	8.75	100.00
TRINITY_DN3610_c0_g1_i1	TRINITY_DN3610_c0_g1_i1	2717	2539.39	298.00	150.85	100.55	100.00
TRINITY_DN3611_c0_g1_i1	TRINITY_DN3611_c0_g1_i1	667	489.39	14.00	36.77	24.51	100.00
TRINITY_DN3612_c0_g1_i1	TRINITY_DN3612_c0_g1_i1	1441	1263.39	46.00	46.80	31.20	100.00
TRINITY_DN3613_c0_g1_i1	TRINITY_DN3613_c0_g1_i1	1903	1725.39	64.00	47.68	31.78	100.00
TRINITY_DN3614_c0_g1_i1	TRINITY_DN3614_c0_g1_i1	1051	873.39	35.00	51.51	34.34	100.00
TRINITY_DN3615_c0_g1_i1	TRINITY_DN3615_c0_g1_i1	849	671.39	44.00	84.24	56.16	100.00
TRINITY_DN3616_c0_g1_i1	TRINITY_DN3616_c0_g1_i1	1486	1308.39	134.00	131.65	87.76	100.00
TRINITY_DN3617_c0_g1_i1	TRINITY_DN3617_c0_g1_i1	1601	1423.39	206.00	186.03	124.01	100.00
TRINITY_DN3618_c0_g1_i1	TRINITY_DN3618_c0_g1_i1	2869	2691.39	247.00	117.97	78.64	100.00
TRINITY_DN3619_c0_g1_i1	TRINITY_DN3619_c0_g1_i1	664	486.39	15.00	39.64	26.43	100.00
TRINITY_DN361_c0_g1_i1	TRINITY_DN361_c0_g1_i1	2355	2177.39	83.00	49.00	32.66	100.00
TRINITY_DN3620_c0_g1_i1	TRINITY_DN3620_c0_g1_i1	5356	5178.39	426.00	105.75	70.49	100.00
TRINITY_DN3621_c0_g1_i1	TRINITY_DN3621_c0_g1_i1	2245	2067.39	176.00	109.43	72.95	100.00
TRINITY_DN3622_c0_g1_i1	TRINITY_DN3622_c0_g1_i1	3287	3109.39	239.00	98.80	65.86	100.00
TRINITY_DN3623_c0_g1_i1	TRINITY_DN3623_c0_g1_i1	1287	1109.39	370.00	428.71	285.78	100.00
TRINITY_DN3624_c0_g1_i1	TRINITY_DN3624_c0_g1_i1	1647	1469.39	75.00	65.61	43.74	100.00
TRINITY_DN3625_c0_g1_i1	TRINITY_DN3625_c0_g1_i1	1605	1427.39	124.00	111.67	74.44	100.00
TRINITY_DN3626_c0_g1_i1	TRINITY_DN3626_c0_g1_i1	794	616.39	422.00	880.05	586.63	100.00
TRINITY_DN3627_c0_g1_i1	TRINITY_DN3627_c0_g1_i1	1462	1284.39	131.00	131.11	87.39	100.00
TRINITY_DN3628_c0_g1_i1	TRINITY_DN3628_c0_g1_i1	824	646.39	33.00	65.62	43.75	100.00
TRINITY_DN3629_c0_g1_i1	TRINITY_DN3629_c0_g1_i1	817	639.39	48.00	96.50	64.33	100.00
TRINITY_DN362_c0_g1_i1	TRINITY_DN362_c0_g1_i1	3048	2870.39	129.00	57.77	38.51	100.00
TRINITY_DN3630_c0_g1_i1	TRINITY_DN3630_c0_g1_i1	2738	2560.39	162.00	81.33	54.22	100.00
TRINITY_DN3631_c0_g1_i1	TRINITY_DN3631_c0_g1_i1	3085	2907.39	322.00	142.36	94.90	100.00
TRINITY_DN3632_c0_g1_i1	TRINITY_DN3632_c0_g1_i1	1339	1161.39	107.00	118.43	78.94	100.00
TRINITY_DN3633_c0_g1_i1	TRINITY_DN3633_c0_g1_i1	3213	3035.39	864.00	365.89	243.90	100.00
TRINITY_DN3634_c0_g1_i1	TRINITY_DN3634_c0_g1_i1	3484	3306.39	570.00	221.60	147.72	100.00
TRINITY_DN3635_c0_g1_i1	TRINITY_DN3635_c0_g1_i1	1540	1362.39	78.00	73.59	49.06	100.00
TRINITY_DN3636_c0_g1_i1	TRINITY_DN3636_c0_g1_i1	1819	1641.39	143.00	111.99	74.65	100.00
TRINITY_DN3637_c0_g1_i1	TRINITY_DN3637_c0_g1_i1	4335	4157.39	406.00	125.53	83.68	100.00
TRINITY_DN3638_c0_g1_i1	TRINITY_DN3638_c0_g1_i1	3025	2847.39	436.00	196.83	131.21	100.00
TRINITY_DN3639_c0_g1_i1	TRINITY_DN3639_c0_g1_i1	1486	1308.39	754.00	740.77	493.79	100.00
TRINITY_DN363_c0_g1_i1	TRINITY_DN363_c0_g1_i1	2361	2183.39	93.00	54.75	36.50	100.00
TRINITY_DN3640_c0_g1_i1	TRINITY_DN3640_c0_g1_i1	2150	1972.39	216.00	140.77	93.84	100.00
TRINITY_DN3641_c0_g1_i1	TRINITY_DN3641_c0_g1_i1	537	359.39	24.00	85.84	57.22	100.00
TRINITY_DN3642_c0_g1_i1	TRINITY_DN3642_c0_g1_i1	2566	2388.39	445.00	239.50	159.65	100.00
TRINITY_DN3643_c0_g1_i1	TRINITY_DN3643_c0_g1_i1	1257	1079.39	556.00	662.13	441.38	100.00
TRINITY_DN3644_c0_g1_i1	TRINITY_DN3644_c0_g1_i1	807	629.39	69.00	140.92	93.94	100.00
TRINITY_DN3645_c0_g1_i1	TRINITY_DN3645_c0_g1_i1	2392	2214.39	188.00	109.13	72.75	100.00
TRINITY_DN3646_c0_g1_i1	TRINITY_DN3646_c0_g1_i1	1185	1007.39	47.00	59.97	39.98	100.00
TRINITY_DN3647_c0_g1_i1	TRINITY_DN3647_c0_g1_i1	1592	1414.39	58.00	52.71	35.14	100.00
TRINITY_DN3648_c0_g1_i1	TRINITY_DN3648_c0_g1_i1	1500	1322.39	56.00	54.43	36.29	100.00
TRINITY_DN3649_c0_g1_i1	TRINITY_DN3649_c0_g1_i1	1734	1556.39	200.00	165.18	110.11	100.00
TRINITY_DN364_c0_g1_i1	TRINITY_DN364_c0_g1_i1	1376	1198.39	59.00	63.29	42.19	100.00
TRINITY_DN364_c0_g2_i1	TRINITY_DN364_c0_g2_i1	605	427.39	27.00	81.21	54.13	100.00
TRINITY_DN3650_c0_g1_i1	TRINITY_DN3650_c0_g1_i1	613	435.39	48.00	141.71	94.47	100.00
TRINITY_DN3651_c0_g1_i1	TRINITY_DN3651_c0_g1_i1	2069	1891.39	830.00	564.09	376.02	100.00
TRINITY_DN3652_c0_g1_i1	TRINITY_DN3652_c0_g1_i1	1161	983.39	37.00	48.36	32.24	100.00
TRINITY_DN3653_c0_g1_i1	TRINITY_DN3653_c0_g1_i1	2365	2187.39	195.00	114.59	76.39	100.00
TRINITY_DN3654_c0_g1_i1	TRINITY_DN3654_c0_g1_i1	1894	1716.39	143.00	107.10	71.39	100.00
TRINITY_DN3655_c0_g1_i1	TRINITY_DN3655_c0_g1_i1	960	782.39	488.00	801.76	534.45	100.00
TRINITY_DN3656_c0_g1_i1	TRINITY_DN3656_c0_g1_i1	3414	3236.39	124.00	49.25	32.83	100.00
TRINITY_DN3657_c0_g1_i1	TRINITY_DN3657_c0_g1_i1	1359	1181.39	74.00	80.52	53.67	100.00
TRINITY_DN3658_c0_g1_i1	TRINITY_DN3658_c0_g1_i1	5132	4954.39	3368.00	873.84	582.50	100.00
TRINITY_DN3659_c0_g1_i1	TRINITY_DN3659_c0_g1_i1	1615	1437.39	217.00	194.06	129.36	100.00
TRINITY_DN365_c0_g1_i1	TRINITY_DN365_c0_g1_i1	1584	1406.39	70.00	63.98	42.65	100.00
TRINITY_DN3660_c0_g1_i1	TRINITY_DN3660_c0_g1_i1	1971	1793.39	137.00	98.20	65.46	100.00
TRINITY_DN3661_c0_g1_i1	TRINITY_DN3661_c0_g1_i1	1861	1683.39	137.00	104.61	69.73	100.00
TRINITY_DN3662_c0_g1_i1	TRINITY_DN3662_c0_g1_i1	1948	1770.39	144.00	104.55	69.70	100.00
TRINITY_DN3663_c0_g1_i1	TRINITY_DN3663_c0_g1_i1	1052	874.39	46.00	67.62	45.08	100.00
TRINITY_DN3664_c0_g1_i1	TRINITY_DN3664_c0_g1_i1	866	688.39	27.00	50.42	33.61	100.00
TRINITY_DN3665_c0_g1_i1	TRINITY_DN3665_c0_g1_i1	687	509.39	103.00	259.92	173.26	100.00
TRINITY_DN3666_c0_g1_i1	TRINITY_DN3666_c0_g1_i1	2920	2742.39	253.00	118.59	79.05	100.00
TRINITY_DN3667_c0_g1_i1	TRINITY_DN3667_c0_g1_i1	732	554.39	22.00	51.01	34.00	100.00
TRINITY_DN3668_c0_g1_i1	TRINITY_DN3668_c0_g1_i1	639	461.39	31.00	86.37	57.57	100.00
TRINITY_DN3669_c0_g1_i1	TRINITY_DN3669_c0_g1_i1	2243	2065.39	750.00	466.78	311.15	100.00
TRINITY_DN366_c0_g1_i1	TRINITY_DN366_c0_g1_i1	1571	1393.39	50.00	46.13	30.75	100.00
TRINITY_DN3670_c0_g1_i1	TRINITY_DN3670_c0_g1_i1	3321	3143.39	181.00	74.02	49.34	100.00
TRINITY_DN3671_c0_g1_i1	TRINITY_DN3671_c0_g1_i1	1035	857.39	275.00	412.29	274.83	100.00
TRINITY_DN3672_c0_g1_i1	TRINITY_DN3672_c0_g1_i1	2475	2297.39	149.00	83.37	55.57	100.00
TRINITY_DN3673_c0_g1_i1	TRINITY_DN3673_c0_g1_i1	1239	1061.39	135.00	163.50	108.99	100.00
TRINITY_DN3674_c0_g1_i1	TRINITY_DN3674_c0_g1_i1	1085	907.39	388.00	549.65	366.39	100.00
TRINITY_DN3675_c0_g1_i1	TRINITY_DN3675_c0_g1_i1	3401	3223.39	397.00	158.32	105.53	100.00
TRINITY_DN3676_c0_g1_i1	TRINITY_DN3676_c0_g1_i1	2427	2249.39	309.00	176.58	117.71	100.00
TRINITY_DN3677_c0_g1_i1	TRINITY_DN3677_c0_g1_i1	3704	3526.39	346.00	126.12	84.07	100.00
TRINITY_DN3678_c0_g1_i1	TRINITY_DN3678_c0_g1_i1	1810	1632.39	53.00	41.74	27.82	100.00
TRINITY_DN3679_c0_g1_i1	TRINITY_DN3679_c0_g1_i1	3284	3106.39	720.00	297.94	198.60	100.00
TRINITY_DN367_c0_g1_i1	TRINITY_DN367_c0_g1_i1	1504	1326.39	48.00	46.52	31.01	100.00
TRINITY_DN3680_c0_g1_i1	TRINITY_DN3680_c0_g1_i1	1152	974.39	121.00	159.63	106.41	100.00
TRINITY_DN3681_c0_g1_i1	TRINITY_DN3681_c0_g1_i1	1149	971.39	42.00	55.58	37.05	100.00
TRINITY_DN3682_c0_g1_i1	TRINITY_DN3682_c0_g1_i1	927	749.39	423.00	725.57	483.66	100.00
TRINITY_DN3683_c0_g1_i1	TRINITY_DN3683_c0_g1_i1	844	666.39	29.00	55.94	37.29	100.00
TRINITY_DN3684_c0_g1_i1	TRINITY_DN3684_c0_g1_i1	2031	1853.39	176.00	122.07	81.37	100.00
TRINITY_DN3685_c0_g1_i1	TRINITY_DN3685_c0_g1_i1	1589	1411.39	80.00	72.86	48.57	100.00
TRINITY_DN3686_c0_g1_i1	TRINITY_DN3686_c0_g1_i1	844	666.39	43.00	82.94	55.29	100.00
TRINITY_DN3687_c0_g1_i1	TRINITY_DN3687_c0_g1_i1	1030	852.39	45.00	67.86	45.24	100.00
TRINITY_DN3688_c0_g1_i1	TRINITY_DN3688_c0_g1_i1	1943	1765.39	238.00	173.30	115.52	100.00
TRINITY_DN3689_c0_g1_i1	TRINITY_DN3689_c0_g1_i1	1425	1247.39	69.00	71.10	47.40	100.00
TRINITY_DN368_c0_g1_i1	TRINITY_DN368_c0_g1_i1	2501	2323.39	88.00	48.69	32.45	100.00
TRINITY_DN3690_c0_g1_i1	TRINITY_DN3690_c0_g1_i1	3849	3671.39	161.00	56.37	37.58	100.00
TRINITY_DN3691_c0_g1_i1	TRINITY_DN3691_c0_g1_i1	3392	3214.39	700.00	279.93	186.60	100.00
TRINITY_DN3692_c0_g1_i1	TRINITY_DN3692_c0_g1_i1	1623	1445.39	129.00	114.72	76.47	100.00
TRINITY_DN3693_c0_g1_i1	TRINITY_DN3693_c0_g1_i1	2050	1872.39	71.00	48.74	32.49	100.00
TRINITY_DN3694_c0_g1_i1	TRINITY_DN3694_c0_g1_i1	2317	2139.39	90.00	54.08	36.05	100.00
TRINITY_DN3695_c0_g1_i1	TRINITY_DN3695_c0_g1_i1	3023	2845.39	206.00	93.06	62.04	100.00
TRINITY_DN3696_c0_g1_i1	TRINITY_DN3696_c0_g1_i1	617	439.39	72.00	210.63	140.41	100.00
TRINITY_DN3697_c0_g1_i1	TRINITY_DN3697_c0_g1_i1	1422	1244.39	94.00	97.10	64.73	100.00
TRINITY_DN3698_c0_g1_i1	TRINITY_DN3698_c0_g1_i1	1329	1151.39	275.00	307.02	204.65	100.00
TRINITY_DN3699_c0_g1_i1	TRINITY_DN3699_c0_g1_i1	3901	3723.39	884.00	305.19	203.44	100.00
TRINITY_DN369_c0_g1_i1	TRINITY_DN369_c0_g1_i1	1607	1429.39	60.00	53.96	35.97	100.00
TRINITY_DN369_c0_g2_i1	TRINITY_DN369_c0_g2_i1	651	473.39	12.00	32.58	21.72	100.00
TRINITY_DN36_c0_g1_i1	TRINITY_DN36_c0_g1_i1	3145	2967.39	244.68	105.99	70.65	100.00
TRINITY_DN36_c0_g1_i6	TRINITY_DN36_c0_g1_i6	1505	1327.39	88.32	85.53	57.01	100.00
TRINITY_DN3700_c0_g1_i1	TRINITY_DN3700_c0_g1_i1	1495	1317.39	98.00	95.62	63.74	100.00
TRINITY_DN3701_c0_g1_i1	TRINITY_DN3701_c0_g1_i1	1126	948.39	80.00	108.43	72.28	100.00
TRINITY_DN3702_c0_g1_i1	TRINITY_DN3702_c0_g1_i1	2568	2390.39	286.00	153.80	102.52	100.00
TRINITY_DN3703_c0_g1_i1	TRINITY_DN3703_c0_g1_i1	726	548.39	16.00	37.50	25.00	100.00
TRINITY_DN3704_c0_g1_i1	TRINITY_DN3704_c0_g1_i1	727	549.39	28.00	65.51	43.67	100.00
TRINITY_DN3705_c0_g1_i1	TRINITY_DN3705_c0_g1_i1	2792	2614.39	141.00	69.33	46.21	100.00
TRINITY_DN3706_c0_g1_i1	TRINITY_DN3706_c0_g1_i1	614	436.39	35.00	103.10	68.72	100.00
TRINITY_DN3707_c0_g1_i1	TRINITY_DN3707_c0_g1_i1	2072	1894.39	853.00	578.80	385.83	100.00
TRINITY_DN3708_c0_g1_i1	TRINITY_DN3708_c0_g1_i1	778	600.39	75.00	160.57	107.04	100.00
TRINITY_DN3709_c0_g1_i1	TRINITY_DN3709_c0_g1_i1	1752	1574.39	164.00	133.90	89.26	100.00
TRINITY_DN370_c0_g1_i1	TRINITY_DN370_c0_g1_i1	1280	1102.39	42.00	48.97	32.65	100.00
TRINITY_DN3710_c0_g1_i1	TRINITY_DN3710_c0_g1_i1	2364	2186.39	655.00	385.09	256.70	100.00
TRINITY_DN3711_c0_g1_i1	TRINITY_DN3711_c0_g1_i1	1239	1061.39	63.00	76.30	50.86	100.00
TRINITY_DN3712_c0_g1_i1	TRINITY_DN3712_c0_g1_i1	742	564.39	47.00	107.05	71.36	100.00
TRINITY_DN3713_c0_g1_i1	TRINITY_DN3713_c0_g1_i1	1107	929.39	44.00	60.86	40.57	100.00
TRINITY_DN3714_c0_g1_i1	TRINITY_DN3714_c0_g1_i1	2051	1873.39	168.00	115.27	76.84	100.00
TRINITY_DN3715_c0_g1_i1	TRINITY_DN3715_c0_g1_i1	1692	1514.39	139.00	117.99	78.65	100.00
TRINITY_DN3716_c0_g1_i1	TRINITY_DN3716_c0_g1_i1	2489	2311.39	113.00	62.84	41.89	100.00
TRINITY_DN3717_c0_g1_i1	TRINITY_DN3717_c0_g1_i1	1277	1099.39	47.00	54.95	36.63	100.00
TRINITY_DN3718_c0_g1_i1	TRINITY_DN3718_c0_g1_i1	526	348.39	29.00	107.00	71.32	100.00
TRINITY_DN3719_c0_g1_i1	TRINITY_DN3719_c0_g1_i1	689	511.39	32.00	80.44	53.62	100.00
TRINITY_DN371_c0_g1_i1	TRINITY_DN371_c0_g1_i1	2434	2256.39	106.00	60.39	40.25	100.00
TRINITY_DN3720_c0_g1_i1	TRINITY_DN3720_c0_g1_i1	1941	1763.39	74.00	53.94	35.96	100.00
TRINITY_DN3721_c0_g1_i1	TRINITY_DN3721_c0_g1_i1	980	802.39	77.00	123.35	82.23	100.00
TRINITY_DN3722_c0_g1_i1	TRINITY_DN3722_c0_g1_i1	3217	3039.39	204.00	86.28	57.51	100.00
TRINITY_DN3723_c0_g1_i1	TRINITY_DN3723_c0_g1_i1	1045	867.39	36.00	53.35	35.56	100.00
TRINITY_DN3724_c0_g1_i1	TRINITY_DN3724_c0_g1_i1	803	625.39	47.00	96.60	64.40	100.00
TRINITY_DN3725_c0_g1_i1	TRINITY_DN3725_c0_g1_i1	1066	888.39	173.00	250.32	166.86	100.00
