contig_name,length,prop_gc,orf_length,in_bridges,p_good,p_bases_covered,p_seq_true,score,p_not_segmented,eff_length,eff_count,tpm,coverage,sCnuc,sCcov,sCord,sCseg
TRINITY_DN2514_c0_g1_i1,862,0.387471,265,0,0.788732,1.0,0.969404,0.310825,0.40652,862,142.0,193.234,24.71,0.969404,1.0,0.788732,0.40652
TRINITY_DN2513_c0_g1_i1,815,0.36319,271,0,0.761905,1.0,0.977992,0.684628,0.918795,815,42.0,60.4498,7.73,0.977992,1.0,0.761905,0.918795
TRINITY_DN2570_c0_g1_i1,1759,0.399659,560,0,0.793103,1.0,0.959753,0.703676,0.92445,1759,116.0,77.3562,9.89,0.959753,1.0,0.793103,0.92445
TRINITY_DN2553_c0_g1_i1,1674,0.376344,557,0,0.769231,1.0,0.958696,0.70725,0.959037,1674,104.0,72.8754,9.32,0.958696,1.0,0.769231,0.959037
TRINITY_DN2506_c0_g1_i1,612,0.431373,203,0,0.969697,1.0,0.972747,0.486992,0.516281,612,33.0,63.2507,8.09,0.972747,1.0,0.969697,0.516281
TRINITY_DN2583_c0_g1_i1,1174,0.456559,391,0,0.886364,1.0,0.946299,0.83086,0.990575,1174,44.0,43.963,5.62,0.946299,1.0,0.886364,0.990575
TRINITY_DN2508_c0_g1_i1,848,0.395047,266,0,0.787402,1.0,0.957396,0.592249,0.785627,848,127.0,175.675,22.46,0.957396,1.0,0.787402,0.785627
TRINITY_DN2524_c0_g1_i1,1833,0.443535,586,0,0.848943,1.0,0.969751,0.756831,0.919306,1833,332.0,212.461,27.17,0.969751,1.0,0.848943,0.919306
TRINITY_DN2584_c0_g1_i1,2451,0.368013,809,0,0.866667,1.0,0.969393,0.81465,0.969659,2451,196.0,93.8028,12.0,0.969393,1.0,0.866667,0.969659
TRINITY_DN2567_c0_g1_i1,809,0.421508,269,0,0.928571,1.0,0.94709,0.818807,0.931054,809,28.0,40.5987,5.19,0.94709,1.0,0.928571,0.931054
TRINITY_DN2557_c0_g1_i1,1583,0.377764,527,0,0.810811,1.0,0.971713,0.755407,0.95879,1583,111.0,82.2517,10.52,0.971713,1.0,0.810811,0.95879
TRINITY_DN2556_c0_g1_i1,1509,0.361166,475,0,0.824859,1.0,0.971163,0.724034,0.903831,1509,177.0,137.59,17.59,0.971163,1.0,0.824859,0.903831
TRINITY_DN2512_c0_g1_i1,885,0.515254,294,0,0.853659,1.0,0.96475,0.726366,0.881976,885,42.0,55.6684,7.12,0.96475,1.0,0.853659,0.881976
TRINITY_DN2532_c0_g1_i1,1210,0.387603,402,0,0.84,1.0,0.979503,0.796976,0.968635,1210,50.0,48.4716,6.2,0.979503,1.0,0.84,0.968635
TRINITY_DN2500_c0_g1_i1,2048,0.385742,654,0,0.787589,1.0,0.969419,0.689382,0.902919,2048,1257.0,719.96,92.07,0.969419,1.0,0.787589,0.902919
TRINITY_DN2534_c0_g1_i1,545,0.431193,181,0,0.809524,1.0,0.96015,0.694853,0.893973,545,21.0,45.1987,5.78,0.96015,1.0,0.809524,0.893973
TRINITY_DN2555_c0_g1_i1,1934,0.411065,630,0,0.853659,1.0,0.973577,0.797533,0.959609,1934,287.0,174.072,22.26,0.973577,1.0,0.853659,0.959609
TRINITY_DN2526_c0_g1_i1,1021,0.442703,317,0,0.811024,1.0,0.970062,0.651693,0.828343,1021,127.0,145.909,18.66,0.970062,1.0,0.811024,0.828343
TRINITY_DN2533_c0_g1_i1,916,0.385371,305,0,0.836735,1.0,0.970794,0.730934,0.899836,916,49.0,62.7485,8.02,0.970794,1.0,0.836735,0.899836
TRINITY_DN2520_c0_g1_i1,1002,0.351297,324,0,0.785714,1.0,0.963429,0.650583,0.859445,1002,56.0,65.5576,8.38,0.963429,1.0,0.785714,0.859445
TRINITY_DN2511_c0_g1_i1,1716,0.405594,541,0,0.790833,1.0,0.971189,0.693059,0.902363,1716,1201.0,820.973,104.98,0.971189,1.0,0.790833,0.902363
TRINITY_DN2558_c0_g1_i1,1576,0.380711,524,0,0.740458,1.0,0.970925,0.686086,0.954317,1576,131.0,97.503,12.47,0.970925,1.0,0.740458,0.954317
TRINITY_DN2599_c0_g1_i1,931,0.441461,297,0,0.909091,1.0,0.963719,0.7718,0.880941,931,33.0,41.5784,5.32,0.963719,1.0,0.909091,0.880941
TRINITY_DN2579_c0_g1_i1,1795,0.348747,597,0,0.813084,1.0,0.961561,0.695371,0.889414,1795,107.0,69.9234,8.94,0.961561,1.0,0.813084,0.889414
TRINITY_DN2518_c0_g1_i1,1005,0.38209,334,0,0.604167,1.0,0.961781,0.563317,0.969437,1005,48.0,56.0245,7.16,0.961781,1.0,0.604167,0.969437
TRINITY_DN2545_c0_g1_i1,1527,0.451866,480,0,0.794118,1.0,0.971657,0.689748,0.893908,1527,1532.0,1176.85,150.49,0.971657,1.0,0.794118,0.893908
TRINITY_DN2566_c0_g1_i1,551,0.428312,178,0,0.954545,1.0,0.98206,0.805983,0.859788,551,22.0,46.8354,5.99,0.98206,1.0,0.954545,0.859788
TRINITY_DN2510_c0_g1_i1,1502,0.406791,500,0,0.830769,1.0,0.964946,0.710444,0.88623,1502,65.0,50.7629,6.49,0.964946,1.0,0.830769,0.88623
TRINITY_DN2503_c0_g1_i1,1069,0.397568,328,0,0.775652,1.0,0.973136,0.67428,0.893305,1069,575.0,630.947,80.68,0.973136,1.0,0.775652,0.893305
TRINITY_DN2571_c0_g1_i1,1716,0.372378,571,0,0.876812,1.0,0.962162,0.80666,0.956172,1716,138.0,94.3333,12.06,0.962162,1.0,0.876812,0.956172
TRINITY_DN2577_c0_g1_i1,1778,0.384702,566,0,0.73516,1.0,0.967229,0.642721,0.903881,1778,220.0,145.142,18.56,0.967229,1.0,0.73516,0.903881
TRINITY_DN2530_c0_g1_i1,1092,0.42674,363,0,0.925373,0.979853,0.966113,0.76635,0.874825,1092,67.0,71.9706,9.2,0.966113,0.979853,0.925373,0.874825
TRINITY_DN2562_c0_g1_i1,1391,0.372394,463,0,0.818182,1.0,0.963571,0.768097,0.974277,1391,88.4114,74.5562,9.53,0.963571,1.0,0.818182,0.974277
TRINITY_DN2505_c0_g1_i1,1087,0.364305,341,0,0.853659,1.0,0.975188,0.747273,0.89765,1087,123.0,132.733,16.97,0.975188,1.0,0.853659,0.89765
TRINITY_DN2539_c0_g1_i1,864,0.395833,288,0,0.909091,1.0,0.975782,0.810305,0.913458,864,55.0,74.671,9.55,0.975782,1.0,0.909091,0.913458
TRINITY_DN2502_c0_g1_i1,1538,0.453186,483,0,0.794466,1.0,0.971114,0.648008,0.839913,1538,253.0,192.96,24.67,0.971114,1.0,0.794466,0.839913
TRINITY_DN2575_c0_g1_i1,1418,0.416079,472,0,0.787356,1.0,0.969224,0.354219,0.464169,1418,174.0,143.938,18.41,0.969224,1.0,0.787356,0.464169
TRINITY_DN2507_c0_g1_i1,1224,0.428922,394,0,0.848485,1.0,0.978361,0.793928,0.956396,1224,165.0,158.127,20.22,0.978361,1.0,0.848485,0.956396
TRINITY_DN2519_c0_g1_i1,1747,0.384087,552,0,0.804819,1.0,0.975777,0.716827,0.912779,1747,415.0,278.649,35.63,0.975777,1.0,0.804819,0.912779
TRINITY_DN2516_c0_g1_i1,1282,0.404056,396,0,0.842767,1.0,0.966553,0.672914,0.826088,1282,159.0,145.483,18.6,0.966553,1.0,0.842767,0.826088
TRINITY_DN2586_c0_g1_i1,1169,0.431138,389,0,0.761194,1.0,0.961905,0.618643,0.844914,1169,67.0,67.23,8.6,0.961905,1.0,0.761194,0.844914
TRINITY_DN2569_c0_g1_i1,1049,0.376549,316,0,0.75,1.0,0.981293,0.705424,0.958496,1049,48.0,53.6746,6.86,0.981293,1.0,0.75,0.958496
TRINITY_DN2598_c0_g1_i1,1294,0.394127,430,0,0.697917,1.0,0.961613,0.580741,0.865324,1294,96.0,87.0242,11.13,0.961613,1.0,0.697917,0.865324
TRINITY_DN2548_c0_g1_i1,963,0.429907,299,0,0.759494,1.0,0.969579,0.656134,0.891015,963,79.0,96.2285,12.31,0.969579,1.0,0.759494,0.891015
TRINITY_DN2535_c0_g1_i1,2279,0.402369,743,0,0.77193,1.0,0.972041,0.654283,0.871974,2279,342.0,176.029,22.51,0.972041,1.0,0.77193,0.871974
TRINITY_DN2559_c0_g1_i1,914,0.502188,304,0,0.755556,1.0,0.965642,0.716771,0.982421,914,45.0,57.7523,7.39,0.965642,1.0,0.755556,0.982421
TRINITY_DN2522_c0_g1_i1,1533,0.362688,511,0,0.795918,1.0,0.968831,0.659832,0.855691,1533,98.0,74.9872,9.59,0.968831,1.0,0.795918,0.855691
TRINITY_DN2578_c0_g1_i1,1666,0.397959,542,0,0.828571,1.0,0.965923,0.705127,0.881039,1666,105.0,73.9294,9.45,0.965923,1.0,0.828571,0.881039
TRINITY_DN2521_c0_g1_i1,1292,0.426471,422,0,0.79845,1.0,0.972291,0.752304,0.969058,1292,129.0,117.12,14.98,0.972291,1.0,0.79845,0.969058
TRINITY_DN2501_c0_g1_i1,1448,0.433702,482,0,0.737805,1.0,0.969323,0.547169,0.765088,1448,164.0,132.855,16.99,0.969323,1.0,0.737805,0.765088
TRINITY_DN2517_c0_g1_i1,1302,0.365591,411,0,0.733813,1.0,0.967753,0.282911,0.398382,1302,139.0,125.23,16.01,0.967753,1.0,0.733813,0.398382
TRINITY_DN2509_c0_g1_i1,1747,0.366342,581,0,0.878788,1.0,0.97235,0.813657,0.952214,1747,99.0,66.473,8.5,0.97235,1.0,0.878788,0.952214
TRINITY_DN2549_c0_g1_i1,1100,0.377273,366,0,0.852459,1.0,0.966877,0.673197,0.816766,1100,122.0,130.098,16.64,0.966877,1.0,0.852459,0.816766
TRINITY_DN2582_c0_g1_i1,1508,0.435676,482,0,0.813043,1.0,0.971634,0.666766,0.844028,1508,230.0,178.908,22.88,0.971634,1.0,0.813043,0.844028
TRINITY_DN2576_c0_g1_i1,591,0.390863,196,0,0.588235,1.0,0.977778,0.566393,0.984752,591,34.0,67.483,8.63,0.977778,1.0,0.588235,0.984752
TRINITY_DN2563_c0_g1_i1,905,0.373481,301,0,0.865385,1.0,0.975405,0.756355,0.896049,905,104.0,134.799,17.24,0.975405,1.0,0.865385,0.896049
TRINITY_DN2573_c0_g1_i1,818,0.336186,245,0,0.891304,1.0,0.970772,0.660893,0.763814,818,46.0,65.9641,8.44,0.970772,1.0,0.891304,0.763814
TRINITY_DN2568_c0_g1_i1,896,0.430804,277,0,0.888889,1.0,0.970308,0.332892,0.385964,896,81.0,106.043,13.56,0.970308,1.0,0.888889,0.385964
TRINITY_DN2529_c0_g1_i1,725,0.406897,241,0,0.878788,1.0,0.960829,0.701705,0.831045,725,33.0,53.3923,6.83,0.960829,1.0,0.878788,0.831045
TRINITY_DN2540_c0_g1_i1,560,0.425,167,0,0.852941,0.989286,0.963719,0.44423,0.546282,560,34.0,71.2187,9.11,0.963719,0.989286,0.852941,0.546282
TRINITY_DN2527_c0_g1_i1,1506,0.434927,488,0,0.790323,1.0,0.968326,0.681679,0.890746,1506,248.0,193.166,24.7,0.968326,1.0,0.790323,0.890746
TRINITY_DN2504_c0_g1_i1,1208,0.347682,402,0,0.616667,1.0,0.978792,0.583544,0.966792,1208,60.0,58.2623,7.45,0.978792,1.0,0.616667,0.966792
TRINITY_DN2552_c0_g1_i1,716,0.534916,238,0,0.931818,1.0,0.97042,0.799107,0.883719,716,44.0,72.0846,9.22,0.97042,1.0,0.931818,0.883719
TRINITY_DN2536_c0_g1_i1,1119,0.404826,372,0,0.780488,1.0,0.976517,0.722165,0.947525,1119,41.0,42.979,5.5,0.976517,1.0,0.780488,0.947525
TRINITY_DN2543_c0_g1_i1,731,0.369357,211,0,0.847222,1.0,0.956606,0.412833,0.509382,731,72.0,115.536,14.77,0.956606,1.0,0.847222,0.509382
TRINITY_DN2537_c0_g1_i1,2639,0.364153,853,0,0.797688,1.0,0.96904,0.741079,0.958716,2639,173.0,76.8971,9.83,0.96904,1.0,0.797688,0.958716
TRINITY_DN2554_c0_g1_i1,842,0.374109,280,0,0.852459,1.0,0.96359,0.105824,0.12883,842,61.0,84.9808,10.87,0.96359,1.0,0.852459,0.12883
TRINITY_DN2542_c0_g1_i1,1218,0.385878,381,0,0.714286,1.0,0.973214,0.635471,0.914145,1218,84.0,80.8975,10.34,0.973214,1.0,0.714286,0.914145
TRINITY_DN2550_c0_g1_i1,591,0.43824,196,0,0.933333,1.0,0.968473,0.719321,0.79579,591,30.0,59.5438,7.61,0.968473,1.0,0.933333,0.79579
TRINITY_DN2595_c0_g1_i1,1179,0.392706,364,0,0.72549,1.0,0.971104,0.598211,0.849097,1179,102.0,101.482,12.98,0.971104,1.0,0.72549,0.849097
TRINITY_DN2564_c0_g1_i1,1655,0.355287,551,0,0.858974,1.0,0.968473,0.781514,0.93944,1655,78.0,55.284,7.07,0.968473,1.0,0.858974,0.93944
TRINITY_DN2546_c0_g1_i1,1622,0.414303,525,0,0.879433,1.0,0.974242,0.750527,0.875985,1622,141.0,101.97,13.04,0.974242,1.0,0.879433,0.875985
TRINITY_DN2561_c0_g1_i1,705,0.388652,234,0,0.764368,1.0,0.969753,0.588337,0.793711,705,174.0,289.51,37.02,0.969753,1.0,0.764368,0.793711
TRINITY_DN2594_c0_g1_i1,777,0.359073,258,0,0.764706,1.0,0.97619,0.60386,0.808924,777,51.0,76.9932,9.85,0.97619,1.0,0.764706,0.808924
TRINITY_DN2596_c0_g1_i1,1515,0.427063,484,0,0.738916,1.0,0.965763,0.650749,0.911901,1515,203.0,157.176,20.1,0.965763,1.0,0.738916,0.911901
TRINITY_DN2590_c0_g1_i1,988,0.367409,328,0,0.755102,1.0,0.9701,0.65541,0.894728,988,49.0,58.1758,7.44,0.9701,1.0,0.755102,0.894728
TRINITY_DN2589_c0_g1_i1,2039,0.38205,672,0,0.745387,1.0,0.970462,0.648244,0.896144,2039,271.0,155.903,19.94,0.970462,1.0,0.745387,0.896144
TRINITY_DN2574_c0_g1_i1,682,0.419355,226,0,0.760181,1.0,0.971135,0.408523,0.553375,682,221.0,380.111,48.61,0.971135,1.0,0.760181,0.553375
TRINITY_DN2572_c0_g1_i1,1251,0.385292,416,0,0.836735,1.0,0.971746,0.774948,0.953086,1251,49.0,45.9454,5.88,0.971746,1.0,0.836735,0.953086
TRINITY_DN2551_c0_g1_i1,926,0.390929,308,0,0.850746,1.0,0.950461,0.639055,0.790322,926,67.0,84.8725,10.85,0.950461,1.0,0.850746,0.790322
TRINITY_DN2541_c0_g1_i1,1137,0.452067,370,0,0.846154,1.0,0.967838,0.334586,0.40856,1137,104.0,107.294,13.72,0.967838,1.0,0.846154,0.40856
TRINITY_DN2523_c0_g1_i1,1156,0.354671,384,0,0.809524,1.0,0.964286,0.671479,0.860195,1156,84.0,85.2363,10.9,0.964286,1.0,0.809524,0.860195
TRINITY_DN2591_c0_g1_i1,762,0.367454,253,0,0.849057,1.0,0.967305,0.778075,0.947374,762,53.0,81.5876,10.43,0.967305,1.0,0.849057,0.947374
TRINITY_DN2588_c0_g1_i1,815,0.409816,262,0,0.790698,1.0,0.981818,0.681751,0.878181,815,43.0,61.8891,7.91,0.981818,1.0,0.790698,0.878181
TRINITY_DN2544_c0_g1_i1,2070,0.358937,665,0,0.790323,1.0,0.968426,0.734688,0.959914,2070,186.0,105.401,13.48,0.968426,1.0,0.790323,0.959914
TRINITY_DN2580_c0_g1_i1,833,0.384154,248,0,0.833333,1.0,0.954011,0.522788,0.657588,833,102.0,143.634,18.37,0.954011,1.0,0.833333,0.657588
TRINITY_DN2592_c0_g1_i1,1706,0.375147,538,0,0.815068,1.0,0.967711,0.712178,0.902919,1706,1170.0,804.47,102.87,0.967711,1.0,0.815068,0.902919
TRINITY_DN2585_c0_g1_i1,998,0.432866,332,0,0.787234,1.0,0.967151,0.486769,0.639329,998,94.0,110.484,14.13,0.967151,1.0,0.787234,0.639329
TRINITY_DN2597_c0_g1_i1,684,0.432749,203,0,0.840909,1.0,0.976543,0.706766,0.860667,684,88.0,150.914,19.3,0.976543,1.0,0.840909,0.860667
TRINITY_DN2528_c0_g1_i1,2035,0.359705,678,0,0.808219,1.0,0.983117,0.736094,0.926401,2035,73.0,42.0786,5.38,0.983117,1.0,0.808219,0.926401
TRINITY_DN2531_c0_g1_i1,2110,0.404739,702,0,0.808858,1.0,0.972754,0.757629,0.9629,2110,429.0,238.494,30.5,0.972754,1.0,0.808858,0.9629
TRINITY_DN2547_c0_g1_i1,2519,0.358873,827,0,0.777547,1.0,0.972697,0.748139,0.989187,2519,482.0,224.451,28.7,0.972697,1.0,0.777547,0.989187
TRINITY_DN2593_c0_g1_i1,1066,0.439962,354,0,0.88,1.0,0.964336,0.814227,0.959477,1066,75.0,82.5291,10.55,0.964336,1.0,0.88,0.959477
TRINITY_DN2565_c0_g1_i1,562,0.382562,155,0,0.727273,1.0,0.971429,0.536905,0.759957,562,11.0,22.9593,2.94,0.971429,1.0,0.727273,0.759957
TRINITY_DN2587_c0_g1_i1,876,0.410959,291,0,0.844444,1.0,0.973838,0.731751,0.889827,876,45.0,60.2575,7.71,0.973838,1.0,0.844444,0.889827
TRINITY_DN2538_c0_g1_i1,1101,0.425068,366,0,0.783784,1.0,0.985714,0.711791,0.921309,1101,37.0,39.4201,5.04,0.985714,1.0,0.783784,0.921309
TRINITY_DN2525_c0_g1_i1,1093,0.390668,334,0,0.847706,1.0,0.966634,0.639633,0.78059,1093,546.0,585.97,74.93,0.966634,1.0,0.847706,0.78059
TRINITY_DN2560_c0_g1_i1,2681,0.370011,861,0,0.823057,1.0,0.971002,0.721604,0.902919,2681,3864.0,1690.61,216.19,0.971002,1.0,0.823057,0.902919
TRINITY_DN2515_c0_g1_i1,1314,0.318113,407,0,0.781818,1.0,0.969606,0.608465,0.802665,1314,440.0,392.79,50.23,0.969606,1.0,0.781818,0.802665
TRINITY_DN2607_c0_g1_i1,532,0.387218,176,0,0.785714,1.0,0.951429,0.693083,0.927137,532,28.0,61.7376,7.89,0.951429,1.0,0.785714,0.927137
TRINITY_DN2660_c0_g1_i1,1299,0.379523,400,0,0.8,1.0,0.964328,0.610131,0.790876,1299,566.0,511.105,65.36,0.964328,1.0,0.8,0.790876
TRINITY_DN2630_c0_g1_i1,816,0.382353,272,0,0.826087,1.0,0.978571,0.740678,0.916244,816,46.0,66.1258,8.46,0.978571,1.0,0.826087,0.916244
TRINITY_DN2636_c0_g1_i1,1129,0.40124,375,0,0.780645,1.0,0.969772,0.673598,0.88977,1129,155.0,161.043,20.59,0.969772,1.0,0.780645,0.88977
TRINITY_DN2613_c0_g1_i1,855,0.449123,275,0,0.87037,1.0,0.978218,0.758745,0.891161,855,108.0,148.17,18.95,0.978218,1.0,0.87037,0.891161
TRINITY_DN2601_c0_g1_i1,630,0.406349,189,0,0.84058,1.0,0.974128,0.415941,0.507968,630,69.0,128.473,16.43,0.974128,1.0,0.84058,0.507968
TRINITY_DN2619_c0_g1_i1,980,0.404082,302,0,0.815534,1.0,0.964553,0.731154,0.929481,980,103.0,123.286,15.77,0.964553,1.0,0.815534,0.929481
TRINITY_DN2670_c0_g1_i1,1030,0.403883,313,0,0.873626,1.0,0.973104,0.680248,0.80017,1030,182.0,207.27,26.5,0.973104,1.0,0.873626,0.80017
TRINITY_DN2620_c0_g1_i1,995,0.375879,298,0,0.679612,1.0,0.973588,0.540714,0.817206,995,103.0,121.428,15.53,0.973588,1.0,0.679612,0.817206
TRINITY_DN2608_c0_g1_i1,961,0.372529,309,0,0.970588,1.0,0.948827,0.803639,0.872648,961,34.0,41.501,5.31,0.948827,1.0,0.970588,0.872648
TRINITY_DN2688_c0_g1_i1,649,0.403698,215,0,0.714286,1.0,0.976786,0.442945,0.634861,649,28.0,50.6077,6.47,0.976786,1.0,0.714286,0.634861
TRINITY_DN2679_c0_g1_i1,638,0.338558,187,0,0.816327,1.0,0.976886,0.611316,0.766581,638,49.0,90.0904,11.52,0.976886,1.0,0.816327,0.766581
TRINITY_DN2654_c0_g1_i1,880,0.431818,276,0,0.694915,1.0,0.967429,0.589632,0.877061,880,59.0,78.6452,10.06,0.967429,1.0,0.694915,0.877061
TRINITY_DN2605_c0_g1_i1,638,0.416928,184,0,0.816754,1.0,0.974302,0.463188,0.582066,638,192.0,353.007,45.14,0.974302,1.0,0.816754,0.582066
TRINITY_DN2638_c0_g1_i1,815,0.435583,245,0,0.673759,1.0,0.964528,0.408,0.627828,815,141.0,202.939,25.95,0.964528,1.0,0.673759,0.627828
TRINITY_DN2661_c0_g1_i1,1012,0.478261,336,0,0.782334,1.0,0.961955,0.500143,0.664579,1012,317.0,367.436,46.99,0.961955,1.0,0.782334,0.664579
TRINITY_DN2631_c0_g1_i1,846,0.377069,281,0,0.814286,1.0,0.971654,0.700571,0.885449,846,70.0,97.0579,12.41,0.971654,1.0,0.814286,0.885449
TRINITY_DN2600_c0_g1_i1,563,0.362345,187,0,0.814815,1.0,0.98309,0.738919,0.922454,563,27.0,56.2546,7.19,0.98309,1.0,0.814815,0.922454
TRINITY_DN2683_c0_g1_i1,795,0.394969,236,0,0.811321,1.0,0.972991,0.581282,0.736352,795,212.0,312.804,40.0,0.972991,1.0,0.811321,0.736352
TRINITY_DN2604_c0_g1_i1,712,0.410112,209,0,0.952381,1.0,0.965854,0.799963,0.869656,712,42.0,69.1946,8.85,0.965854,1.0,0.952381,0.869656
TRINITY_DN2692_c0_g1_i1,2995,0.386644,973,0,0.819277,1.0,0.966941,0.776575,0.980285,2995,498.0,195.045,24.94,0.966941,1.0,0.819277,0.980285
TRINITY_DN2659_c0_g1_i1,676,0.436391,224,0,0.821429,1.0,0.985994,0.55122,0.680583,676,28.0,48.5864,6.21,0.985994,1.0,0.821429,0.680583
TRINITY_DN2644_c0_g1_i1,789,0.377693,236,0,0.904762,1.0,0.963214,0.835177,0.958344,789,42.0,62.4418,7.98,0.963214,1.0,0.904762,0.958344
TRINITY_DN2622_c0_g1_i1,1131,0.364279,376,0,0.890625,1.0,0.952066,0.690559,0.814402,1131,64.0,66.3774,8.49,0.952066,1.0,0.890625,0.814402
TRINITY_DN2634_c0_g1_i1,1424,0.393258,430,0,0.741627,1.0,0.969623,0.685816,0.953717,1424,209.0,172.163,22.02,0.969623,1.0,0.741627,0.953717
TRINITY_DN2698_c0_g1_i1,2609,0.358758,839,0,0.841667,1.0,0.966904,0.804001,0.987946,2609,481.0,216.259,27.65,0.966904,1.0,0.841667,0.987946
TRINITY_DN2664_c0_g1_i1,666,0.375375,222,0,0.851064,1.0,0.954023,0.601739,0.741118,666,47.0,82.7802,10.59,0.954023,1.0,0.851064,0.741118
TRINITY_DN2687_c0_g1_i1,518,0.391892,147,0,0.708333,1.0,0.947735,0.574847,0.856304,518,24.0,54.3481,6.95,0.947735,1.0,0.708333,0.856304
TRINITY_DN2616_c0_g1_i1,1029,0.354713,342,0,0.772727,1.0,0.980513,0.649665,0.857452,1029,110.0,125.395,16.03,0.980513,1.0,0.772727,0.857452
TRINITY_DN2651_c0_g1_i1,854,0.382904,263,0,0.680851,1.0,0.967812,0.363925,0.552292,854,47.0,64.5569,8.26,0.967812,1.0,0.680851,0.552292
TRINITY_DN2603_c0_g1_i1,999,0.401401,307,0,0.718391,1.0,0.970569,0.415715,0.596222,999,174.0,204.309,26.13,0.970569,1.0,0.718391,0.596222
TRINITY_DN2673_c0_g1_i1,602,0.436877,200,0,0.804878,1.0,0.970656,0.670643,0.858413,602,41.0,79.8896,10.22,0.970656,1.0,0.804878,0.858413
TRINITY_DN2618_c0_g1_i1,2085,0.446523,694,0,0.80531,1.0,0.972404,0.771336,0.984995,2085,114.0,64.136,8.2,0.972404,1.0,0.80531,0.984995
TRINITY_DN2615_c0_g1_i1,641,0.396256,213,0,0.75,1.0,0.959184,0.647922,0.900657,641,28.0,51.2393,6.55,0.959184,1.0,0.75,0.900657
TRINITY_DN2625_c0_g1_i1,904,0.503319,300,0,0.771429,0.972345,0.979724,0.695928,0.946988,904,35.0,45.4153,5.81,0.979724,0.972345,0.771429,0.946988
TRINITY_DN2650_c0_g1_i1,569,0.400703,189,0,0.772152,1.0,0.978367,0.13038,0.172587,569,79.0,162.861,20.83,0.978367,1.0,0.772152,0.172587
TRINITY_DN2639_c0_g1_i1,595,0.386555,197,0,0.742857,1.0,0.985948,0.493403,0.673663,595,35.0,69.0008,8.82,0.985948,1.0,0.742857,0.673663
TRINITY_DN2609_c0_g1_i1,2220,0.40045,719,0,0.838983,1.0,0.956349,0.776682,0.967996,2220,118.0,62.3494,7.97,0.956349,1.0,0.838983,0.967996
TRINITY_DN2675_c0_g1_i1,1287,0.400932,428,0,0.861538,1.0,0.98229,0.835221,0.986931,1287,65.0,59.2431,7.58,0.98229,1.0,0.861538,0.986931
TRINITY_DN2668_c0_g1_i1,805,0.36646,250,0,0.555556,1.0,0.961224,0.509727,0.954522,805,36.0,52.4577,6.71,0.961224,1.0,0.555556,0.954522
TRINITY_DN2657_c0_g1_i1,814,0.369779,270,0,0.802632,1.0,0.972054,0.610393,0.782353,814,76.0,109.52,14.0,0.972054,1.0,0.802632,0.782353
TRINITY_DN2682_c0_g1_i1,629,0.408585,203,0,0.918919,1.0,0.96898,0.853353,0.958378,629,37.0,69.0008,8.82,0.96898,1.0,0.918919,0.958378
TRINITY_DN2647_c0_g1_i1,1114,0.441652,340,0,0.705128,1.0,0.966917,0.608545,0.892556,1114,78.0,82.132,10.5,0.966917,1.0,0.705128,0.892556
TRINITY_DN2694_c0_g1_i1,3389,0.393331,1110,0,0.836257,1.0,0.969518,0.771214,0.951216,3389,342.0,118.374,15.14,0.969518,1.0,0.836257,0.951216
TRINITY_DN2623_c0_g1_i1,1367,0.399415,455,0,0.857143,1.0,0.948352,0.771401,0.948981,1367,56.0,48.0532,6.14,0.948352,1.0,0.857143,0.948981
TRINITY_DN2617_c0_g1_i1,930,0.389247,278,0,0.842105,1.0,0.982449,0.386613,0.467305,930,76.0,95.8592,12.26,0.982449,1.0,0.842105,0.467305
TRINITY_DN2667_c0_g1_i1,521,0.43762,173,0,0.944444,1.0,0.968254,0.827043,0.904404,521,18.3793,41.3804,5.29,0.968254,1.0,0.944444,0.904404
TRINITY_DN2681_c0_g1_i1,790,0.375949,239,0,0.774775,1.0,0.975635,0.203975,0.269845,790,111.0,164.816,21.08,0.975635,1.0,0.774775,0.269845
TRINITY_DN2695_c0_g1_i1,1543,0.36617,492,0,0.825688,1.0,0.96425,0.710446,0.89233,1543,218.0,165.727,21.19,0.96425,1.0,0.825688,0.89233
TRINITY_DN2676_c0_g1_i1,1487,0.352387,471,0,0.844262,1.0,0.968127,0.712354,0.871538,1487,122.0,96.2392,12.31,0.968127,1.0,0.844262,0.871538
TRINITY_DN2678_c0_g1_i1,519,0.393064,172,0,0.961538,1.0,0.977031,0.763117,0.812299,519,26.0,58.7637,7.51,0.977031,1.0,0.961538,0.812299
TRINITY_DN2671_c0_g1_i1,637,0.378336,182,0,0.821053,1.0,0.967382,0.441734,0.55615,637,381.0,701.598,89.72,0.967382,1.0,0.821053,0.55615
TRINITY_DN2689_c0_g1_i1,532,0.342105,152,0,0.823529,1.0,0.976037,0.776612,0.966182,532,17.0,37.4835,4.79,0.976037,1.0,0.823529,0.966182
TRINITY_DN2628_c0_g1_i1,1206,0.356551,373,0,0.810606,1.0,0.966049,0.644003,0.822392,1206,132.0,128.39,16.42,0.966049,1.0,0.810606,0.822392
TRINITY_DN2652_c0_g1_i1,1047,0.39064,320,0,0.807018,1.0,0.985021,0.746962,0.939659,1047,57.0,63.8603,8.17,0.985021,1.0,0.807018,0.939659
TRINITY_DN2666_c0_g1_i1,859,0.452852,285,0,0.75,1.0,0.97425,0.612663,0.838475,859,93.0,126.997,16.24,0.97425,1.0,0.75,0.838475
